Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label,TranAD_Score
2018-01-01,535.1268310546875,545.7072844273144,532.5166949576486,532.7497438394681,5314142,,0.01828068620952,,0,
2018-01-02,533.3557739257812,542.537878492093,528.7413939922543,537.8769001545321,3839130,-0.0033096025579872,-0.2374592418002998,-0.2337650819970709,0,
2018-01-03,530.4660034179688,539.6947645063157,528.5550134260185,536.012579753017,2182632,-0.0054180917299202,-0.5246655013211787,-0.3553221110053015,0,
2018-01-04,541.7920532226562,544.3555909292445,522.1226934086316,533.2158429703663,6246746,0.0213511322718327,0.1799770519486938,1.1879570207181076,0,
2018-01-05,539.50830078125,547.5251616281258,536.2922140020016,545.3345243318034,4600683,-0.0042151826107861,-0.1054199706651074,-0.2859729008527057,0,
2018-01-08,551.4869995117188,563.6055446258418,546.4065780389391,548.1311174695707,10475190,0.0222029924527995,0.913111402146221,1.2370678220004367,0,
2018-01-09,546.7327270507812,557.4529766007965,544.7284837240529,556.5207809877518,4025566,-0.008620824181072,-0.2051346714114224,-0.5399636290422911,0,
2018-01-10,545.4276733398438,553.7242377072729,541.9785948176205,550.7412001315282,2929462,-0.0023870049228208,-0.3951789273573237,-0.1805761783054098,0,
2018-01-11,548.0843505859375,557.9190016415492,541.139482795187,546.033509125376,5930449,0.0048708149145164,0.1251369747088326,0.2378461822395718,0,
2018-01-12,543.8895263671875,551.3470910597966,540.3005392208474,549.9953960799205,2842683,-0.0076536106427148,-0.4102248084842326,-0.4842025629176543,0,
2018-01-15,537.3640747070312,547.0122747871801,535.5462822131308,547.0122747871801,4456611,-0.0119977520136154,-0.1303994033125915,-0.7346477279522525,0,
2018-01-16,538.529541015625,544.3557649384686,533.3558655514835,538.203238337915,4868363,0.0021688578813705,-0.0590091862581544,0.0820749912706325,0,
2018-01-17,544.1691284179688,546.1733715211426,537.5971614583848,543.4699817861684,4812606,0.0104721969229542,-0.0686764236542187,0.5607728371873149,0,
2018-01-18,537.5971069335938,549.4825984687363,535.3598151800662,546.2665129093003,3679687,-0.0120771670812739,-0.2651037228903992,-0.7392261055941957,0,
2018-01-19,533.3090209960938,541.2793380116224,529.1141412602145,540.673388179983,4693971,-0.0079763932547161,-0.0892455487592652,-0.5028113828502784,0,
2018-01-22,537.0845336914062,539.6480716677405,530.2794600914089,534.1480947052864,3072409,0.0070794090230477,-0.3703945490002528,0.3651743856241876,0,
2018-01-23,540.0673828125,546.1266529190204,536.4784532773147,539.7411371808256,4790590,0.0055537795895788,-0.0724935927722083,0.2772199470770942,0,
2018-01-24,546.7793579101562,556.0547161898994,536.10570612784,537.8769006564493,7168397,0.0124280327071455,0.3397743691164039,0.6735292081087403,0,
2018-01-25,540.5336303710938,555.5886130298301,538.8090911598017,550.9276347326,4213982,-0.0114227566361214,-0.1724668054714177,-0.7014985277040225,0,
2018-01-29,548.0843505859375,553.9105724075911,539.1352397298591,541.652178936153,6006564,0.0139690109746917,0.1383339145442153,0.7623685260728165,0,
2018-01-30,551.813232421875,554.4233688910326,540.7200813070704,545.9870095457608,3542190,0.0068034816756783,-0.2889431715739124,0.3492668301030021,0,
2018-01-31,540.5802001953125,554.5631328760325,536.0590178238605,549.9953521083178,4781423,-0.0203565836528808,-0.0740829818212913,-1.2165447912971954,0,
2018-02-01,516.7158813476562,540.6733136959348,512.2879533475602,540.6733136959348,8789899,-0.044145750878471,0.6209129664619029,-2.588019935213496,0,
2018-02-02,513.8262329101562,528.8811579116882,507.7203630285632,514.5719780207004,10873325,-0.005592335250009,0.982140682069496,-0.3653674671341685,0,
2018-02-05,519.6524658203125,522.4490527129897,497.3729674833016,502.26699454548674,4734366,0.0113389168107636,-0.082241799371493,0.6107403190918447,0,
2018-02-06,514.385498046875,516.9024374353686,495.182292291275,500.5890151538195,6325143,-0.0101355581275327,0.1935696485758302,-0.627289929182064,0,
2018-02-07,512.2415161132812,519.6524830032699,505.80934328875344,518.3007879144393,5110233,-0.0041680450590743,-0.0170733807272603,-0.2832553622392361,0,
2018-02-08,544.4954223632812,547.1988123379423,497.6059954792515,503.4322179274834,13707589,0.0629662087812248,1.4735498850595896,3.587118054964459,0,
2018-02-09,543.1904296875,546.2666640270821,531.4447300772202,531.4447300772202,3796079,-0.0023967009127775,-0.2449234926950388,-0.1811351642125321,0,
2018-02-12,549.2030029296875,567.6604624955842,545.3343688365269,546.2665643388116,10261511,0.0110689970102133,0.876063397060696,0.59517910613323,0,
2018-02-14,535.8259887695312,551.6733130606426,532.4701075606821,550.8809696047674,6630066,-0.0243571395072449,0.2464376835942154,-1.4471818230217506,0,
2018-02-15,536.7115478515625,545.2877576507618,527.0633473878987,527.0633473878987,10715444,0.0016526990116041,0.9547670230252858,0.0523177890330075,0,
2018-02-16,536.24560546875,538.3896443155319,525.1524532792466,536.3854575900086,6640151,-0.0008681430177488,0.2481862369442756,-0.0930118962061684,0,
2018-02-19,523.334716796875,538.1099966753563,516.0169460215122,536.0125562379036,3518880,-0.0240764465763577,-0.2929846964712753,-1.4309995256704309,0,
2018-02-20,521.5634765625,528.228698351428,519.2329873910858,526.3643070142966,2481944,-0.0033845265324954,-0.4727703104125792,-0.2380845425207165,0,
2018-02-21,490.1018371582031,524.8261232906674,476.6315993462688,522.0761348887555,21898950,-0.0603217840552275,2.893781091614144,-3.520588411390434,0,
2018-02-22,504.73736572265625,509.9110404022402,488.4705396175025,491.7332245195278,12473655,0.0298622193487694,1.259608444360213,1.6786317998322529,0,
2018-02-23,531.0252075195312,536.245479739629,508.9787604308344,512.7075425585327,30844893,0.0520822185598195,4.444842926229694,2.9596424517315643,0,
2018-02-26,518.2542114257812,533.1227442382391,515.830468464802,531.351549647397,8083731,-0.0240496984190345,0.4984764347707447,-1.4294574610589872,0,
2018-02-27,507.8601379394531,525.2456081738968,505.29660010790633,518.2541413605875,6920945,-0.0200559363670828,0.2968707475418771,-1.199212100512023,0,
2018-02-28,499.0509338378906,514.8982603759345,496.5340510227449,506.1822535386939,8366660,-0.0173457285647662,0.5475311150661527,-1.0429652424157547,0,
2018-03-01,499.09759521484375,504.7839661655035,497.0933517225388,501.4746828451455,4264631,9.350022971466032e-05,-0.1636852012446254,-0.0375719642949567,0,
2018-03-05,511.3558654785156,515.2244998295035,491.3136608436712,498.8178237578424,7343286,0.0245608682173577,0.3700969022684796,1.3730022989356172,0,
2018-03-06,495.6950378417969,524.8261519603792,494.06369545115626,522.9617606567899,9825945,-0.0306260838957301,0.800544270786791,-1.808594281300343,0,
2018-03-07,489.2629089355469,497.93237479159706,484.83497919267256,495.9281312019269,6282066,-0.0129759800183895,0.1861008897597128,-0.7910437917954342,0,
2018-03-08,479.7079162597656,494.5298516309529,474.9537406333092,493.7841064008617,9316674,-0.0195293624374047,0.7122460543129664,-1.1688544570880497,0,
2018-03-09,472.4366760253906,484.64847142032,470.7587354763001,479.14849511845193,4996423,-0.0151576406974229,-0.0368059396534234,-0.9168192493967976,0,
2018-03-12,477.89013671875,481.0129694789706,472.20370894928726,476.3519910925465,4632925,0.0115432627696039,-0.0998298013926591,0.6225211183376371,0,
2018-03-13,487.81787109375,489.8687124777533,477.890023618279,477.890023618279,4795084,0.0207740934834206,-0.0717144159001041,1.154690015283321,0,
2018-03-14,484.8349609375,487.8179985576184,481.1061781365296,487.8179985576184,2469628,-0.0061148029479976,-0.4749056780932278,-0.3954883811827994,0,
2018-03-15,481.4324340820313,493.1314776062023,479.8476901659596,484.741717117628,3013808,-0.007017907390361,-0.3805548836424818,-0.4475534780109664,0,
