Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label,TranAD_Score
2018-01-01,283.36627197265625,288.5796151028917,282.6280818011682,286.5957800553425,12182400,,-0.6215502737910871,,0,
2018-01-02,279.81378173828125,285.11940167231296,278.06062600058976,285.11940167231296,14797364,-0.0125367433803759,-0.5058500130297905,-0.6654331020238177,0,
2018-01-03,279.4447326660156,282.76651811398784,278.7988197714657,281.7053714787877,13857373,-0.0013189095618271,-0.547440338484853,-0.1065825141280104,0,
2018-01-04,284.6580810546875,286.2267105931739,279.7215414402381,280.96721452561536,24517099,0.0186560982521817,-0.0757959572069564,0.8885333915492505,0,
2018-01-05,282.6741943359375,287.3339012148119,281.982156988041,287.3339012148119,14580575,-0.006969367289344,-0.5154419400430039,-0.3880772905688823,0,
2018-01-08,282.1667175292969,285.5807801223378,281.4285555325138,283.45854326228005,13557197,-0.0017952710817228,-0.5607217608961301,-0.1303139153727386,0,
2018-01-09,280.7826843261719,285.58082249439445,279.8599676137506,283.7353890695518,15574755,-0.0049050193277359,-0.4714539978596064,-0.2852355039434971,0,
2018-01-10,277.8299560546875,282.2128596232981,276.8149622280365,281.10558851075626,13064599,-0.0105160625505464,-0.5825169814232553,-0.5647667266820185,0,
2018-01-11,278.8449401855469,279.5831021288585,276.8149526028302,277.6453918288241,12298455,0.0036532566368026,-0.6164153680093432,0.1411211021107396,0,
2018-01-12,278.89111328125,281.1056276556379,277.3224836798913,281.1056276556379,17594228,0.0001655869949528,-0.3821015047849798,-0.0326277928418018,0,
2018-01-15,279.21405029296875,281.65924366429977,278.2451809623142,280.4597233414811,18189668,0.0011579322407202,-0.3557559936162958,0.0168089106219039,0,
2018-01-16,273.2625427246094,279.9061141711423,272.47822790453444,279.02952205004465,18040940,-0.0213152151982133,-0.3623365310089735,-1.102759435750864,0,
2018-01-17,283.36627197265625,284.5657922825951,269.9868813443847,273.12411213575047,26277307,0.0369744391137767,0.002085239090247,1.8011173828409406,0,
2018-01-18,279.81378173828125,293.2392956990279,277.2763113350487,290.65570073391126,40000111,-0.0125367433803759,0.6092568870273368,-0.6654331020238177,0,
2018-01-19,285.3501281738281,286.04216567142026,279.1217906954988,280.45974112114146,18461642,0.0197858247051077,-0.3437223814058436,0.94481415863774,0,
2018-01-22,282.8126525878906,284.8887650457136,280.5519855368524,284.5196840183606,12622645,-0.0088924984971155,-0.6020714353447999,-0.4838839341195118,0,
2018-01-23,293.51617431640625,295.7768132313251,282.67425359322505,282.7203781624586,35252217,0.037846686244666,0.3991841770906051,1.8445710326072529,0,
2018-01-24,304.4041748046875,305.9728041548342,291.76297535584524,293.1470501380664,38070520,0.0370950613322731,0.5238812635531127,1.807126546357746,0,
2018-01-25,288.9486694335937,307.03391865883646,287.7491492343936,307.03391865883646,42466150,-0.0507729743884439,0.7183678940421666,-2.5702875082680943,0,
2018-01-29,287.9798889160156,292.40891783105803,286.9648949099204,288.94873019146894,23600898,-0.003352777223294,-0.116333683389711,-0.2079058316863125,0,
2018-01-30,289.3177490234375,294.2081633978207,286.964833198143,287.9336742652471,25810404,0.0046456720032004,-0.0185730945809743,0.1905612988474038,0,
2018-01-31,289.0409851074219,292.1320914578641,284.0583209241372,288.81030594931536,16409938,-0.0009566088390698,-0.4345009496021918,-0.0885333991934353,0,
2018-02-01,282.3973999023437,292.87023878602554,281.42855875060303,292.4088804929918,19515991,-0.0229849244480297,-0.2970722346988862,-1.1859410919394304,0,
2018-02-02,274.3697814941406,282.1205951569061,272.66275018435243,279.49084726442976,23274673,-0.0284266725224067,-0.130767655546442,-1.4570383607827155,0,
2018-02-05,275.01568603515625,277.184075792629,267.58782827259955,270.0330217612061,18940578,0.0023541387739502,-0.3225316422262709,0.076401585567315,0,
2018-02-06,269.2026062011719,274.32367279329486,261.036557502071,262.9742682684969,30577218,-0.0211372664511989,0.1923367392831245,-1.0938943764628697,0,
2018-02-07,270.17138671875,274.87724661870044,267.58779171752064,273.6777264022168,21463818,0.0035987040810969,-0.2108897511855781,0.1384034002513216,0,
2018-02-08,278.1067810058594,279.8599369354628,269.9407333642783,270.26368981003907,18932796,0.0293717050627946,-0.3228759603236689,1.4223640100657613,0,
2018-02-09,273.4931640625,277.3685846132955,272.2013665985924,274.0467995924812,15750824,-0.0165893723506949,-0.463663745599162,-0.8673271681350003,0,
2018-02-12,266.4344482421875,269.80235857949367,263.1126624764431,265.973089890253,50839665,-0.0258094780705356,1.0888578392148835,-1.326654840958477,0,
2018-02-14,254.8543243408203,266.3882813048496,253.74705320864365,266.3882813048496,45641149,-0.0434633133131527,0.8588471557898831,-2.2061344591748746,0,
2018-02-15,257.1611328125,260.482890111489,253.0550325969768,253.56251547346776,26058237,0.0090514786344952,-0.0076076117960279,0.4100499867599604,0,
2018-02-16,250.65597534179688,259.46793635024926,249.17962305230495,258.8220234238848,30338112,-0.0252960367671351,0.1817573865464938,-1.3010761972651683,0,
2018-02-19,247.7493896484375,250.9788975209497,236.8151930768313,250.517539253448,43847791,-0.0115959162329799,0.7794992228017589,-0.6185629296772472,0,
2018-02-20,248.810546875,253.00892466014108,244.33536534977412,248.2107866654308,33458021,0.0042831880557538,0.3197991664147889,0.1725030560163921,0,
2018-02-21,252.17843627929688,252.9166264569757,246.734413954642,251.163470543487,23714454,0.01353595917294,-0.1113093469892826,0.6334580551851855,0,
2018-02-22,251.5325469970703,252.45526358314976,248.6259953827352,249.5025592440653,25584062,-0.0025612391438227,-0.028587698384787,-0.1684729493482785,0,
2018-02-23,254.7158966064453,255.77704318387936,251.44026406301575,252.31685606374612,15482147,0.0126558159068459,-0.4755514805586348,0.5896110353732225,0,
2018-02-26,253.2395782470703,258.36064403484505,252.685942663752,258.36064403484505,15306032,-0.0057959411997595,-0.4833437681098117,-0.329619492867133,0,
2018-02-27,246.91896057128903,254.577496863704,245.39648385762527,251.9016244337684,20824909,-0.0249590436042135,-0.2391585678510233,-1.284287855570876,0,
2018-02-28,247.28805541992188,248.85668494554457,240.64448445844252,243.82786807729235,26810799,0.001494801564768,0.0256898330785641,0.0335910829051891,0,
2018-03-01,241.89015197753903,249.13348294688404,241.059712666198,245.7194202502778,22859175,-0.0218284034512569,-0.1491515518240953,-1.128325472969245,0,
2018-03-05,243.1358337402344,244.51990869511235,238.75292971645405,240.32155926227992,18484565,0.0051497828766962,-0.3427081429392983,0.2156751187323047,0,
2018-03-06,236.7229461669922,245.44262980528464,235.29274661784808,245.30422793908969,20778164,-0.0263757401555778,-0.2412268214442991,-1.354864912907097,0,
2018-03-07,227.58804321289065,235.615688877287,227.03442170193983,235.33887108204263,31262500,-0.0385890050035854,0.2226573502341826,-1.9633059319878372,0,
