Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label,TranAD_Score
2018-01-01,1193.54443359375,1213.5182154872862,1189.5941067429094,1213.5182154872862,746852,,-0.263173508632291,,0,
2018-01-02,1188.306884765625,1198.249454903313,1179.3853268876103,1193.98833793506,695988,-0.0043882311212786,-0.2747455407768568,-0.3425800110065005,0,
2018-01-03,1198.7376708984375,1204.463553754924,1185.111133841442,1193.722010344444,832810,0.0087778555073083,-0.243617265728025,0.5848520895259454,0,
2018-01-04,1200.4241943359375,1203.886337922657,1190.8367364595902,1198.5155669925812,640189,0.0014069161906258,-0.2874403312305102,0.0656358693831089,0,
2018-01-05,1204.241455078125,1209.9227992478095,1196.8733060838174,1199.3145459070925,568451,0.0031799265294707,-0.30376139213777,0.1905284626955653,0,
2018-01-08,1214.7611083984375,1217.069168299222,1197.184136144951,1197.184136144951,801796,0.0087355017350985,-0.2506732386151665,0.5818686481257678,0,
2018-01-09,1208.4583740234375,1221.4191189911264,1203.7533948422536,1219.7324222074162,708386,-0.0051884558465241,-0.2719248806925471,-0.398948628255385,0,
2018-01-10,1212.4530029296875,1216.1813989089285,1202.865544176349,1208.5025676735338,939525,0.0033055577189227,-0.2193386126471163,0.1993780473301405,0,
2018-01-11,1223.860107421875,1227.6329325511197,1204.640870678785,1204.640870678785,629248,0.0094082859002568,-0.2899295102902321,0.6292602268917021,0,
2018-01-12,1219.7322998046875,1228.9646474732383,1204.640997696478,1225.7688639938526,872539,-0.0033727773232865,-0.2345785494439841,-0.2710504460391386,0,
2018-01-15,1213.6956787109375,1221.152578723021,1210.855006499048,1221.152578723021,1324592,-0.0049491360478989,-0.1317322957665817,-0.3820907060952734,0,
2018-01-16,1226.833984375,1233.4919112077152,1210.6330290820597,1215.5599382841467,896453,0.0108250411487142,-0.2291378924625209,0.7290578610014696,0,
2018-01-17,1217.2464599609375,1234.8234291859517,1212.8522718370282,1233.0479821274528,1409691,-0.0078148506938751,-0.1123714833359745,-0.5839544662708754,0,
2018-01-18,1204.5965576171875,1248.9384187361643,1198.9595341402585,1242.8131039082473,2465412,-0.0103922276710962,0.1278148438835351,-0.7655074372697244,0,
2018-01-19,1209.4788818359375,1218.711228234106,1198.4711967399132,1216.5363489283648,1491194,0.0040530783421859,-0.0938287942852009,0.2520341357626025,0,
2018-01-22,1202.95458984375,1211.7430777952106,1195.275756725435,1209.9676300621772,1014403,-0.0053943000495253,-0.2023031725928383,-0.4134484965121611,0,
2018-01-23,1214.7164306640625,1218.2673246673132,1198.471155618002,1207.9253242099087,1284895,0.0097774603626894,-0.1407637317535829,0.6552652393768368,0,
2018-01-24,1212.5416259765625,1217.9567179914873,1185.1553759658002,1214.4058237699376,1819330,-0.001790380563397,-0.0191748083660982,-0.1595848608352889,0,
2018-01-25,1218.62255859375,1223.283107442861,1206.9046505475778,1215.2048444440077,2125894,0.0050150299890034,0.0505713473111325,0.3197949565429837,0,
2018-01-29,1240.416259765625,1242.8130701979842,1213.6956920646085,1216.1813615508845,1406390,0.0178838812872659,-0.1131224914774736,1.226289507860402,0,
2018-01-30,1243.0352783203125,1251.6905855608932,1234.0248598789683,1240.4165363985394,1310365,0.0021114029537006,-0.1349690703285654,0.11526061034882,0,
2018-01-31,1215.604736328125,1242.8134963314722,1209.6125998279554,1242.8134963314722,1491912,-0.0220673881671755,-0.0936654426203732,-1.587917233618933,0,
2018-02-01,1217.291015625,1229.3197140386785,1199.3146122948951,1218.8445319621696,1563429,0.0013871937534306,-0.0773946612645437,0.0642466014957307,0,
2018-02-02,1218.134521484375,1223.1946120239263,1200.20254456385,1200.20254456385,1699619,0.000692936897215,-0.0464101720822455,0.0153424652377278,0,
2018-02-05,1203.5316162109375,1208.5915988376828,1190.6596203156332,1200.2914024677946,1585136,-0.0119879249917677,-0.0724561172695356,-0.8779099270658238,0,
2018-02-06,1176.54443359375,1197.0952562923983,1153.152938764424,1154.0406623508477,1540401,-0.0224233266942757,-0.0826337450217209,-1.6129898937920906,0,
2018-02-07,1165.2705078125,1180.672491955672,1160.2992768877332,1173.5707025303748,1561287,-0.0095822354509925,-0.077881986147637,-0.708450788069602,0,
2018-02-08,1180.2730712890625,1187.3748607844148,1158.7013423510473,1176.855248402658,1146084,0.0128747474307282,-0.172344522765287,0.8734411888823044,0,
2018-02-09,1183.3798828125,1189.5495179365196,1164.5157579944769,1170.9073239987083,810004,0.0026322819684807,-0.2488058424244895,0.1519518408129987,0,
2018-02-12,1193.5001220703125,1198.3382814039294,1183.4689089685685,1189.5497948288928,1166428,0.0085519784515519,-0.1677160739223127,0.568941087404223,0,
2018-02-14,1197.8944091796875,1201.2676942961248,1182.447994782114,1198.2495203405524,857401,0.0036818488981404,-0.2380225849623161,0.2258843683500889,0,
2018-02-15,1205.661865234375,1211.2544590635737,1188.440005204043,1201.090066884086,844856,0.0064842577068262,-0.2408766889111518,0.4232888030396549,0,
2018-02-16,1200.291259765625,1210.8551940553264,1196.6516140664075,1210.8551940553264,1091144,-0.0044544873016332,-0.1848438827452816,-0.3472471615617846,0,
2018-02-19,1185.9097900390625,1206.4161802601736,1179.6069751558196,1206.4161802601736,495950,-0.011981649961669,-0.3202560426275695,-0.8774679077696227,0,
2018-02-20,1182.270263671875,1192.5234056246518,1178.763690641131,1182.5809452405003,688130,-0.0030689740465568,-0.2765333087186624,-0.2496502442149809,0,
2018-02-21,1181.2052001953125,1188.662101369002,1174.4585213675805,1188.662101369002,1406451,-0.0009008629492672,-0.1131086134112417,-0.0969263646089462,0,
2018-02-22,1177.5211181640625,1184.0459743813335,1165.8032080763994,1180.761331506131,2173259,-0.0031189178905077,0.0613473244762661,-0.2531683377389544,0,
2018-02-23,1174.591552734375,1182.092774126029,1171.9727029846986,1177.5654052473212,896708,-0.0024879090357675,-0.229079877595486,-0.2087194529552535,0,
2018-02-26,1183.6021728515625,1188.129542508761,1168.466438882355,1168.466438882355,1109668,0.0076712795151738,-0.1806295007964389,0.5069037875182894,0,
2018-02-27,1195.186767578125,1200.6462899410017,1184.312152382726,1189.5497438232476,1316559,0.0097875747377622,-0.133559877832823,0.6559777059118043,0,
2018-02-28,1169.7978515625,1188.2181174854154,1163.8057168646842,1188.1293667924629,1862621,-0.0212426347951224,-0.0093257040178284,-1.5298207943471729,0,
2018-03-01,1175.568115234375,1179.7848028291369,1166.6908781927714,1171.7952894916934,961945,0.004932701546825,-0.214237854533693,0.3139956600460756,0,
2018-03-05,1153.81884765625,1172.6385462379014,1148.4925056012876,1171.7952520917484,842790,-0.0185010696498763,-0.2413467230887759,-1.336702247194255,0,
2018-03-06,1148.0040283203125,1161.0536292604784,1144.4531341920533,1154.0405916842287,738512,-0.0050396293558119,-0.2650709360482567,-0.3884651437706001,0,
2018-03-07,1148.581298828125,1160.7874998227455,1146.140058629201,1147.8711848799917,917890,0.0005028471099157,-0.2242607759737851,0.0019523535289107,0,
2018-03-08,1147.9599609375,1158.967756841491,1140.0147685502943,1154.0408468034834,739272,-0.0005409611764173,-0.2648980289935644,-0.0715745295044403,0,
2018-03-09,1154.70654296875,1156.7039211902988,1141.701369764391,1149.6021319581253,852176,0.005877018590213,-0.2392113209633258,0.380514282004433,0,
2018-03-12,1175.52392578125,1178.852890351728,1148.7591373263938,1158.4796705262963,874857,0.0180282886065394,-0.2340511829271726,1.2364617015595798,0,
2018-03-13,1172.28369140625,1181.9597940021629,1166.2026967676231,1176.145268210503,1067772,-0.002756417205925,-0.1901612296956354,-0.2276334327340701,0,
2018-03-14,1169.0433349609375,1176.2338750904355,1163.9389238048848,1169.4871968005943,760665,-0.0027641401727813,-0.2600309229132582,-0.2281774461205828,0,
2018-03-15,1153.99658203125,1171.7954886709692,1148.9365994033349,1166.380394828087,536838,-0.0128709967198865,-0.3109536430851229,-0.9401143687373414,0,
2018-03-16,1153.286376953125,1163.5395216510203,1137.2629192880229,1156.7040918524235,3646692,-0.0006154308333174,0.396567009103193,-0.0768202454315171,0,
2018-03-19,1162.385498046875,1170.197402015437,1156.9259753202434,1161.1426631259378,1244199,0.0078897325725715,-0.1500224495137914,0.5222918358887246,0,
2018-03-20,1165.8031005859375,1172.2390971435225,1159.367104028353,1159.367104028353,1249242,0.0029401627470446,-0.1488751202021949,0.1736392658795421,0,
2018-03-21,1167.8895263671875,1174.5474555328162,1158.479674819379,1165.8033969015703,1698614,0.0017896896827613,-0.0466388189111478,0.0925988109050514,0,
2018-03-22,1164.5601806640625,1172.2390114616846,1162.074619607839,1165.137222675851,950972,-0.0028507368445037,-0.2167343138904546,-0.2342774009074698,0,
2018-03-23,1155.5057373046875,1166.4691048593015,1139.6598887175576,1145.1637330810497,1301609,-0.0077749896567921,-0.1369611416060468,-0.5811466155864512,0,
2018-03-26,1175.6123046875,1180.583534742655,1152.2651326900468,1156.7037503044153,1032138,0.0174006642578103,-0.1982682954678801,1.1922512247104236,0,
2018-03-27,1183.1580810546875,1189.5496477564543,1172.8160792352082,1188.6619241387257,1040328,0.0064185925386288,-0.1964049944442879,0.4186632839624148,0,
2018-03-28,1183.6463623046875,1189.0171339837652,1173.7482214722224,1177.166044376022,1337677,0.0004126931623242,-0.1287553368052015,-0.0043981792713613,0,
2018-04-02,1199.5810546875,1207.7924987450076,1167.3566416889118,1167.3566416889118,708747,0.0134623760020569,-0.2718427498415683,0.9148343238064596,0,
2018-04-03,1197.0067138671875,1203.3095307544488,1188.3514073936678,1195.8526296581658,979726,-0.0021460332423999,-0.2101925119817403,-0.1846373855871326,0,
2018-04-04,1205.04052734375,1207.304266188739,1189.150359355536,1196.6515814870736,912607,0.0067115859781667,-0.2254627075131792,0.4393020302154499,0,
2018-04-05,1227.0118408203125,1228.4322856474323,1209.7012260458653,1225.058891730111,588716,0.0182328419484725,-0.2991509165281124,1.2508706402922156,0,
2018-04-06,1220.442626953125,1226.789764928791,1209.4791521994186,1226.789764928791,633937,-0.0053538308666978,-0.288862719264637,-0.4105978074429381,0,
2018-04-09,1235.3560791015625,1239.617195517084,1213.9619630706595,1214.361395325062,923543,0.01221970768562,-0.2229746659998698,0.8272995445292395,0,
2018-04-10,1235.2674560546875,1245.2987766218537,1231.2726996391316,1241.7478820302483,969036,-7.173886814837438e-05,-0.2126245862115572,-0.0385220482888229,0,
2018-04-11,1250.9359130859375,1261.011555726615,1229.9856547763752,1236.5991532046282,1015714,0.0126842627921999,-0.2020049079234941,0.8600232634642901,0,
2018-04-12,1254.1317138671875,1257.0168160226067,1240.2388156612265,1249.915026101575,510556,0.00255472782244,-0.3169330420475222,0.1464888504350249,0,
2018-04-13,1252.1785888671875,1255.1080117787642,1242.102839142096,1253.4657447634515,534981,-0.0015573523724852,-0.3113761278227066,-0.1431701257148758,0,
2018-04-16,1260.1236572265625,1263.4081912189986,1247.118484741105,1250.7138086870318,325041,0.0063449961770729,-0.3591394265886342,0.4134790838189084,0,
2018-04-17,1283.2490234375,1287.643212357158,1260.390138419784,1261.0115016569066,1176082,0.0183516642024121,-0.1655196993091553,1.2592405968077676,0,
2018-04-18,1287.643310546875,1292.658971450835,1278.322211091003,1287.643310546875,765225,0.0034243447913202,-0.2589934805851043,0.2077455256232386,0,
2018-04-19,1290.927734375,1303.0896138311618,1285.7345725108305,1288.4421730854635,682820,0.0025507248794933,-0.2777413830086837,0.146206879194058,0,
2018-04-20,1303.0010986328125,1306.862675672565,1279.3875577438432,1280.0977801633337,674146,0.0093524710456838,-0.279714798525001,0.6253285736011018,0,
2018-04-23,1289.640625,1305.8415827740494,1287.199384787472,1305.8415827740494,395622,-0.0102536165524581,-0.3430815939212153,-0.7557435336480837,0,
2018-04-24,1295.7662353515625,1304.7322252280649,1283.3824217074912,1299.6278127122891,1218174,0.0047498583968401,-0.1559433785905908,0.301116008602022,0,
2018-04-25,1295.3662109375,1298.739603903908,1286.3559032481048,1295.1887095665084,504777,-0.0003087164977361,-0.3182478181910313,-0.055214985756708,0,
2018-04-26,1323.8177490234375,1330.3424954680663,1295.9432077734089,1298.7395586395903,1321586,0.0219640884915055,-0.1324161886697463,1.5137033191761564,0,
2018-04-27,1308.4603271484375,1329.366263994876,1304.8651111193983,1323.8179907728604,818770,-0.011600858113837,-0.2468114960541831,-0.8506445552228088,0,
2018-04-30,1339.486328125,1343.6142650507768,1308.9930403495837,1309.3924726733285,612159,0.0237118392761501,-0.2938174164187018,1.6368166046296149,0,
2018-05-02,1306.684814453125,1344.0136381722866,1300.2044966723067,1342.238190829919,1047583,-0.0244881287573799,-0.1947544145998238,-1.7584365833505955,0,
2018-05-03,1289.15234375,1304.021716070518,1279.7424939842865,1301.0478632793568,1243694,-0.0134175208200171,-0.1501373417014488,-0.9786120642541823,0,
2018-05-04,1299.8050537109375,1305.841618474653,1285.1132908672537,1291.6380386679946,586841,0.0082633445244726,-0.2995774964327809,0.5486094294995195,0,
2018-05-07,1329.7215576171875,1333.361203677316,1300.5154216959174,1307.0845997651425,887065,0.0230161467835798,-0.231273749606536,1.5878113407337962,0,
2018-05-08,1328.0789794921875,1335.8465612516743,1312.4993864458509,1326.259102705513,906975,-0.0012352797588266,-0.2267440397921623,-0.1204830138162809,0,
2018-05-09,1328.03466796875,1341.3505235967789,1319.3793618105312,1328.833640979374,759263,-3.336512671436864e-05,-0.260349890927309,-0.0358189641737484,0,
2018-05-10,1319.60107421875,1337.6662270230074,1313.830871068786,1326.259000930247,932116,-0.0063504319227594,-0.2210242289210839,-0.4807993667133442,0,
2018-05-11,1335.22509765625,1336.9117942355963,1318.3583485921888,1321.8204924414365,591179,0.0118399596232141,-0.2985905611653398,0.8005497172551611,0,
2018-05-14,1334.737060546875,1350.4052977243457,1326.303685093176,1344.9014539320272,1479249,-0.0003655092390276,-0.0965463926645427,-0.0592155223502209,0,
2018-05-15,1345.3450927734375,1369.224878877657,1340.9064748494077,1358.217084753124,3239290,0.0079476569132022,0.3038792723982466,0.5263720834534356,0,
2018-05-16,1397.365966796875,1404.7341174449027,1337.4446122312738,1339.5751709554388,2420630,0.0386673087097646,0.1176265231950729,2.690294591106637,0,
2018-05-17,1393.54833984375,1417.1617623591458,1385.070537400187,1397.3654857275665,2082393,-0.0027320165538853,0.0406744660135398,-0.2259146267886204,0,
2018-05-18,1425.506591796875,1431.454296535827,1387.7783390199618,1387.7783390199618,2041908,0.0229330056513923,0.0314637527119365,1.581954797552778,0,
