comNameList,data
Larsen & Toubro Limited,"{'comName': 'Larsen & Toubro Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '1375556003', 'totPromoterHolding': '14462255', 'percPromoterHolding': '     1.05', 'totPublicHolding': '1361093748', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '20739775', 'totDematShares': '1366316286', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '1.52', 'broadcastDt': '31-Oct-2025 16:30:36', 'disclosureToDate': None, 'compBroadcastDate': None, 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
