Date,Open,High,Low,Close,Volume,daily_return,log_return,return_5d,return_10d,volume_ma,volume_std,volume_spike,volume_percentile,volume_price_corr,volatility,parkinson_vol,vol_ma,vol_spike,tr,atr,atr_ratio,vwap,vwap_deviation,vwap_rolling,vwap_rolling_deviation,rsi,rsi_overbought,rsi_oversold,rsi_change,price_change,rsi_divergence,macd,macd_signal,macd_histogram,macd_bullish_cross,macd_bearish_cross,macd_hist_change,gap_up,gap_down,intraday_range,range_percentile,close_position,is_anomaly,anomaly_score,anomaly_percentile,composite_risk,symbol
2018-01-01,52.261814960420594,52.51883962624888,51.747765628764014,51.81916046142578,8166816.0,,,,,8166816.0,0.0,0.0,1.0,,,0.008882720781486877,0.0,,,,,52.02858857213985,-0.004025250586962206,52.02858857213985,-0.004025250586962206,0.0,0,1,,,0,0.0,0.0,0.0,0,0,,0,0,0.01488009407598867,1.0,0.09259129513295944,0,,,,BEL
2018-01-02,52.11902746289571,52.44745026388639,51.619257045645135,51.87628173828125,11789442.0,0.0011023196120283352,0.001101712503875327,,,9978129.0,2561583.4103026977,0.7071067811862716,1.0,1.0,,0.009227101993754849,0.0,,0.8281932182412532,0.8281932182412532,0.9999987925537537,52.000472792560124,-0.0023882677449112563,52.000472792560124,-0.0023882677449112563,99.99649880029631,1,0,99.99649880029631,0.05712127685546875,0,0.004556683053998256,0.0009113366107996513,0.003645346443198605,1,0,0.003645346443198605,0,0,0.015964775703369773,1.0,0.31034350032282365,0,,,,BEL
2018-01-03,51.97622589184965,52.43316259747813,51.63352744793547,51.69064331054688,8387208.0,-0.0035784836829849676,-0.0035849017716447114,,,9447822.0,2030894.2184948975,-0.5222399031622151,0.6666666666666666,0.6992938975636954,0.003309827751304242,0.009227885650411915,0.003309827751304242,0.0,0.7996351495426595,0.8139141838919564,0.9824551321416403,51.97639679274122,-0.0054977546411314505,51.97639679274122,-0.0054977546411314505,23.529675594930808,0,1,-76.4668232053655,-0.1856384277343679,0,-0.006733957598221707,-0.0006177222310046203,-0.006116235367217087,0,1,-0.009761581810415691,0,0,0.015469630146968455,0.6666666666666666,0.07142731434050077,0,,,0.1446061941983491,BEL
2018-01-04,51.71920743859647,51.947674184661615,51.31939308416708,51.41934585571289,13893633.0,-0.005248482848319247,-0.005262304517497821,,,10559274.75,2773264.576825343,1.2023224462109414,1.0,-0.5812878066992209,0.0032922005960851746,0.00878727917259682,0.0033010141736947085,-0.002669151961777355,0.628281100494533,0.7520364894261485,0.8354385377435779,51.8401288239633,-0.008116935078659824,51.8401288239633,-0.008116935078659824,11.111766724311863,0,1,-12.417908870618945,-0.2712974548339915,0,-0.03714512308061302,-0.0079232024009263,-0.02922192067968672,0,0,-0.02310568531246963,0,0,0.012218768594193618,0.25,0.1590890007325274,0,,,0.1481095191283244,BEL
2018-01-05,51.69064524983233,52.40460336399781,51.6335293850781,52.06190490722656,10396050.0,0.012496445468535233,0.012419009344034549,,,10526629.8,2402826.6216288265,-0.054344245575000776,0.6,-0.4490954537291561,0.00800074705272263,0.00881038894635272,0.004867591800037349,0.6435444542015714,0.9852575082849171,0.8103417441408407,1.2158528171058387,51.878292875897635,0.003539284305843995,51.878292875897635,0.003539284305843995,60.49347199866881,0,0,49.381705274356946,0.6425590515136719,0,-0.009289956621785223,-0.008196553245098085,-0.0010934033766871378,0,0,0.028128517302999582,0,0,0.014810713620314823,0.4,0.5555562479133045,0,,,0.026814352258398805,BEL
2018-01-08,52.41887875275821,52.8900911119341,52.17613309100838,52.561668395996094,12205740.0,0.009599408428487166,0.00955362685821286,0.014328829876026905,,10806481.5,2255828.553512855,0.6202858359162117,0.8333333333333334,0.016552883177165065,0.007883062535130183,0.008705698637771082,0.005621459483810558,0.4022444373021696,0.828186204707535,0.8139106362541796,1.0175382287431722,52.003352649564185,0.01073614886828722,52.00335264956419,0.010736148868287082,72.413316376181,1,0,11.919844377512192,0.49976348876953125,0,0.05250693308821752,0.003944144021565037,0.048562789066652484,1,0,0.049656192443339624,0,0,0.013583244770001583,0.3333333333333333,0.5399964055189456,0,,,0.10985055813662695,BEL
2018-01-09,52.832976077331885,52.832976077331885,52.076181104835015,52.133296966552734,7031151.0,-0.008149882652430995,-0.008183274496216196,0.004954388010461885,,10267148.57142857,2505353.356433636,-1.2916331994117243,0.14285714285714285,-0.12227519231308286,0.008364768882068893,0.008699870870873734,0.0061701213634622245,0.3556318842796816,0.7567949724968699,0.8043913589612947,0.9408281469432568,52.03701959235062,0.001850170765085457,52.037019592350624,0.0018501707650853201,57.53395563577851,0,0,-14.87936074040249,-0.4283714294433594,0,0.06615285022065365,0.016385885261382762,0.04976696495927088,0,0,0.0012041758926183976,0,0,0.014516537453326057,0.42857142857142855,0.07547062060766346,0,,,0.014817995178320068,BEL
2018-01-10,52.16184760329561,52.475991335305785,51.17658605345742,51.39077377319336,11870301.0,-0.014242782186512315,-0.014345184097022514,-0.005801234384953724,,10467542.625,2387754.7175758434,0.5874800977981341,0.75,-0.2213137466515505,0.009573944501715023,0.009724744262152973,0.0067374252198376915,0.4209469110863939,1.2994052818483652,0.8751076336594475,1.484850259578212,51.986569949960725,-0.011460578489411125,51.986569949960725,-0.011460578489411125,42.42391386205574,0,0,-15.11004177372277,-0.742523193359375,0,0.016857597788948908,0.01648022776689599,0.0003773700220529169,0,0,-0.049389594937217965,0,0,0.025284796494762438,1.0,0.16483506562032607,0,,,0.1572264570735531,BEL
2018-01-11,51.43362010805459,51.69064476528515,50.9766866578123,51.119476318359375,11858856.0,-0.005279108192286053,-0.005293091920058728,-0.005831842711398472,,10622133.0,2281180.543879912,0.5421416570106267,0.6666666666666666,-0.293787576171945,0.008983399774260981,0.009582016285794704,0.007058278727612446,0.2727078956548922,0.7139581074728483,0.8549639428861227,0.8350729622465282,51.896722147836364,-0.014976780465750725,51.896722147836364,-0.014976780465750725,38.70945775913874,0,0,-3.714456102916998,-0.2712974548339844,0,-0.043598110317098815,0.00446456015009703,-0.048062670467195846,0,1,-0.04844004048924876,0,0,0.013966459457840209,0.3333333333333333,0.19999697328954347,0,,,0.08741637041088618,BEL
2018-01-12,51.34795310234913,51.4336269100075,50.27701416538827,50.83390045166016,9999291.0,-0.005586439597321302,-0.005602102110032817,-0.023587390007236197,,10559848.8,2159717.479761277,-0.25955144839671446,0.4,-0.18333332688344828,0.008504383410754374,0.010064348229421477,0.007239041813005187,0.17476992957088602,1.156612744619224,0.8884804764120228,1.3017859970362045,51.79743405033865,-0.01860195582545913,51.79743405033865,-0.01860195582545913,35.44290613204794,0,0,-3.2665516270908057,-0.28557586669921164,0,-0.1132478298483619,-0.019077917849594755,-0.09416991199876715,0,0,-0.0461072415315713,0,0,0.022752783311725342,0.9,0.4814799139839257,0,,,0.10728208039878692,BEL
2018-01-15,50.976687276284345,51.40506279961446,50.77677848084723,51.00524520874024,8986140.0,0.0033706789279923655,0.003365010922886953,-0.029611373359191395,-0.01570683981442378,10416784.363636363,2103112.787184809,-0.6802508987407754,0.36363636363636365,-0.07618989204865502,0.008202422250709815,0.009850959766795009,0.0073460840838612575,0.11655483414564506,0.6282843187672356,0.8624608606475441,0.7284777999290474,51.73978706047293,-0.014196846938649255,51.73978706047293,-0.014196846938649255,38.55399417662695,0,0,3.111088044579013,0.17134475708007812,0,-0.1528575972371442,-0.04583385372710465,-0.10702374351003956,0,0,-0.01285383151127241,0,0,0.012318033250853577,0.18181818181818182,0.3636353119650974,0,0.10481110892725953,0.2768831168831169,0.004856451422735211,BEL
2018-01-16,50.97669392875736,51.062367737305486,49.29174954800705,49.46310043334961,13604358.0,-0.03023502326239913,-0.030701528865254808,-0.05121863930678028,-0.04651800830881203,10682415.5,2206287.3141047074,1.3243708021701495,0.9166666666666666,-0.3681345494015171,0.011633830880265332,0.011242256700249772,0.007774858763501665,0.49627600425009205,1.770618189298439,0.9450206177976255,1.8736271805346292,51.54868199513681,-0.04045848391478708,51.54868199513681,-0.04045848391478708,26.890602447386243,0,1,-11.663391729240708,-1.542144775390632,0,-0.3051690198978392,-0.09770088696125157,-0.2074681329365876,0,0,-0.10044438942654806,0,0,0.035796748242410685,1.0,0.09677455569113963,0,0.3073366151055722,0.8327272727272728,0.19822117160184355,BEL
2018-01-17,49.40597477671473,50.49119581800859,47.69247268577096,50.27700805664063,14795268.0,0.016454844442833627,0.01632093051503028,-0.02167248388724774,-0.027347991113467418,10998788.76923077,2400678.722285989,1.5814191193199487,1.0,-0.4832912471596175,0.01258782956262077,0.014383574246374155,0.008212401563421583,0.5327181394229126,2.798723132237633,1.0994958273342927,2.5454581247160846,51.33533869389531,-0.02061602481965327,51.33533869389532,-0.020616024819653404,36.95635349419996,0,0,10.065751046813716,0.8139076232910227,0,-0.3560965176184965,-0.14938001309270055,-0.20671650452579593,0,0,0.0007516284107916826,0,0,0.05566606257513593,1.0,0.9234691412058852,1,0.3995665512359362,0.9127272727272727,0.18673206712562007,BEL
2018-01-18,50.3198464626179,50.80533786472951,48.27792155122842,48.86336898803711,9535365.0,-0.028117008613777417,-0.028519861000140583,-0.04413400709099191,-0.049708467214811924,10894258.5,2339423.6137494915,-0.5808667964248955,0.35714285714285715,-0.2594951511797468,0.013998557949077551,0.016099340378822047,0.008694581262226247,0.6099622931352351,2.5274163135010923,1.209335864731739,2.089919183983312,51.20906319447189,-0.04580623066117269,51.20906319447189,-0.04580623066117269,29.82439842248948,0,1,-7.131955071710479,-1.4136390686035227,0,-0.5047078273723571,-0.22044557594863184,-0.28426225142372524,0,0,-0.07754574689792931,0,0,0.05172415071084665,0.9285714285714286,0.23163861135290886,0,0.2701626357907059,0.7755844155844156,0.13365546254959937,BEL
2018-01-19,49.048989292900856,49.520201636825504,48.5777769489762,49.334571838378906,5545041.0,0.009643273890041382,0.009597074297141546,-0.029494660058734357,-0.05238634801603437,10537644.0,2643783.2242768263,-1.8884313033508169,0.06666666666666667,0.023870401374057347,0.013964435471787095,0.01621925690792663,0.009099954662961696,0.5345022570678717,0.9424246878493037,1.1902707806687078,0.7917726885197927,51.136625480019745,-0.03523997896781367,51.136625480019745,-0.03523997896781367,34.06570728803415,0,0,4.241308865544667,0.4712028503417969,0,-0.5778007021964413,-0.29191660119819374,-0.28588410099824757,0,0,-0.0016218495745223271,0,0,0.019102723174206995,0.6666666666666666,0.8030287153247874,0,0.24223630480362512,0.7251948051948052,0.06393759404449464,BEL
