Date,Open,High,Low,Close,Volume,daily_return,log_return,return_5d,return_10d,volume_ma,volume_std,volume_spike,volume_percentile,volume_price_corr,volatility,parkinson_vol,vol_ma,vol_spike,tr,atr,atr_ratio,vwap,vwap_deviation,vwap_rolling,vwap_rolling_deviation,rsi,rsi_overbought,rsi_oversold,rsi_change,price_change,rsi_divergence,macd,macd_signal,macd_histogram,macd_bullish_cross,macd_bearish_cross,macd_hist_change,gap_up,gap_down,intraday_range,range_percentile,close_position,is_anomaly,anomaly_score,anomaly_percentile,composite_risk,symbol
2018-01-01,1006.5836335020506,1006.931848299126,991.6119758825153,994.74560546875,1317415.0,,,,,1317415.0,0.0,0.0,1.0,,,0.009207405044330845,0.0,,,,,997.7631432160399,-0.0030243026762236643,997.7631432160399,-0.0030243026762236643,0.0,0,1,,,0,0.0,0.0,0.0,0,0,,0,0,0.015400794250295658,1.0,0.2045467022486664,0,,,,KOTAKBANK
2018-01-02,995.7901977369902,1000.7641747486635,987.3344368171456,997.978759765625,1072207.0,0.0032502322996958988,0.003244961712029851,,,1194811.0,173388.23960119096,-0.7071067811824693,0.5,-1.0,,0.008677839978358168,0.0,,13.429737931517934,13.429737931517934,0.9999999255383888,996.6844761839662,0.0012985890833934035,996.6844761839662,0.0012985890833934035,99.99993814094289,1,0,99.99993814094289,3.233154296875,0,0.25791544248568243,0.05158308849713649,0.20633235398854594,1,0,0.20633235398854594,0,0,0.01345693762181368,0.5,0.7925934377993363,0,,,,KOTAKBANK
2018-01-03,997.381763690989,1001.6594321416054,992.9051847503338,994.894775390625,884021.0,-0.0030902304731658115,-0.003095015094953059,,,1091214.3333333333,217321.30325702846,-0.9533963317315922,0.3333333333333333,-0.1164292177764644,0.004483384222551376,0.007711504906781451,0.004483384222551376,0.0,8.754247391271633,11.091992661394784,0.7892402086146535,996.631004609449,-0.0017420983383536525,996.6310046094487,-0.0017420983383534248,51.18065202288494,0,0,-48.819286118057946,-3.083984375,0,0.2110308909576588,0.08347264898924096,0.12755824196841786,0,0,-0.07877411202012807,0,0,0.008799169117191603,0.3333333333333333,0.2272714402615003,0,,,0.0,KOTAKBANK
2018-01-04,995.790151266394,997.68028672962,990.9156297354366,995.1932983398438,783950.0,0.00030005479634920285,0.00030000978891170333,,,1014398.25,234709.48397451543,-0.9818446451189847,0.25,0.059732060378103136,0.0031727761157486004,0.006983848098771319,0.003828080169149988,-0.17113876556594992,6.764656994183383,9.649547438990984,0.7010335288695372,996.2379084031982,-0.0010485548215889429,996.237908403198,-0.001048554821588829,53.38355123078103,0,0,2.2028992078960883,0.29852294921875,0,0.19570686629674583,0.10591949245074195,0.08978737384600388,0,0,-0.03777086812241398,0,0,0.006797329723452402,0.25,0.6323554876071079,0,,,0.0,KOTAKBANK
2018-01-05,997.282281470498,1001.4604338455922,991.4129649534028,997.8294067382812,2147402.0,0.002648840584874357,0.0026453385894409285,,,1240999.0,545944.9660025267,1.6602460988607133,1.0,0.5595503395287519,0.0028753905961952466,0.006808357222053833,0.0035105169781650745,-0.1808695176241779,10.047468892189386,9.749027802290584,1.0306122892804135,996.4673662874685,0.0013668690972996112,996.4673662874683,0.0013668690972998396,66.66597092461234,0,0,13.282419693831308,2.6361083984375,0,0.39175843583905134,0.16308728112840382,0.22867115471064753,0,0,0.13888378086464365,0,0,0.010069325291748383,0.6,0.638612690928926,0,,,0.06650615247151782,KOTAKBANK
2018-01-08,1003.5993348650792,1007.8272153987524,998.476174884183,1000.8636474609376,1780412.0,0.0030408411519708967,0.0030362271457886453,0.006150358401738831,,1330901.1666666667,535666.9881101192,0.8391609774543103,0.8333333333333334,0.6353498117992772,0.0026880653934133075,0.006622049703849088,0.0033049040819771325,-0.18658698899543325,9.99780866047115,9.798783973926698,1.0203110576539878,997.7876459076901,0.0030828218436863854,997.7876459076901,0.0030828218436863854,74.89837072734711,1,0,8.232399802734776,3.0342407226563637,0,0.782943302264016,0.28705848535552625,0.49588481690848973,0,0,0.2672136621978422,0,0,0.009342971471637313,0.5,0.25531622044825614,0,,,0.05159384148227722,KOTAKBANK
2018-01-09,1004.7433277497524,1015.3379227699518,990.8161925136172,1004.49462890625,1242106.0,0.0036278482633711473,0.0036212834943931712,0.006529065951419,,1318216.142857143,490145.186581632,-0.15528081258492946,0.5714285714285714,0.3330662066233809,0.0025959348326065586,0.008269399694860282,0.0031631102321030176,-0.17925273074936054,24.521730256334536,12.252608354328004,2.0013475943940624,998.5632540962016,0.005939908943952647,998.5632540962014,0.005939908943952876,80.62454273779235,1,0,5.726172010445239,3.6309814453123863,0,1.370155682681684,0.5036779248207578,0.8664777578609263,0,0,0.37059294095243656,0,0,0.02441200731817069,1.0,0.5578087554115618,0,,,0.19140339211120222,KOTAKBANK
2018-01-10,1002.355761157668,1004.1961689687416,994.8947961012616,997.0336303710938,676881.0,-0.00742761416582205,-0.007455336249855146,0.0021498303472635705,,1238049.25,507282.78157193266,-1.1062237284300969,0.125,0.3417668535943239,0.004163501406178065,0.007983682725211145,0.0033298420944488593,0.2502848493234105,9.59983280498841,11.873640418708062,0.8084994709258233,998.5731598107458,-0.0015417292393499521,998.5731598107457,-0.0015417292393498385,54.893526023094466,0,0,-25.731016714697887,-7.46099853515625,0,1.2194286823959146,0.6468280763357892,0.5726006060601254,0,0,-0.2938771518008009,0,0,0.009329046257636309,0.375,0.2299482098349004,0,,,0.010428535388475437,KOTAKBANK
2018-01-11,998.4761685007333,1015.6861170078074,995.8399363684168,1012.3535766601562,2077738.0,0.01536552611907438,0.015248671919820647,0.017243161051163414,,1331348.0,550918.100704179,1.3548111761886485,0.8888888888888888,0.5863460766094577,0.006564698943417276,0.008500707124813734,0.003791964501444347,0.7310204039392093,19.84618063939058,12.870207946293377,1.5420247427378626,1000.2008449616006,0.012150291361603364,1000.2008449616004,0.012150291361603593,72.7505126319548,1,0,17.85698660886034,15.3199462890625,0,2.3095450820700307,0.9793714774826375,1.3301736045873933,0,0,0.7575729985272679,0,0,0.01960400108948188,0.8888888888888888,0.8320814850834201,0,,,0.17874238907412301,KOTAKBANK
2018-01-12,1017.1781909605104,1020.5605192565667,1010.8114767741054,1018.0237426757812,2320796.0,0.005600973954506427,0.0055853468241659045,0.020238264979092424,,1430292.8,606372.8812191023,1.4685735915633131,1.0,0.7198677528226183,0.006243609168825988,0.00826793734005063,0.004098420084867052,0.5232908654270074,9.749042482461391,12.523411783645379,0.7784653153965265,1002.8399100130937,0.015140834041346122,1002.8399100130936,0.015140834041346236,76.23294706345197,1,0,3.4824344314971682,5.670166015625,0,3.5896262160289325,1.5014224251918966,2.088203790837036,0,0,0.7580301862496426,0,0,0.00957643919704711,0.5,0.7397921564972828,0,,,0.0974740449951163,KOTAKBANK
