Date,Open,High,Low,Close,Volume,daily_return,log_return,return_5d,return_10d,volume_ma,volume_std,volume_spike,volume_percentile,volume_price_corr,volatility,parkinson_vol,vol_ma,vol_spike,tr,atr,atr_ratio,vwap,vwap_deviation,vwap_rolling,vwap_rolling_deviation,rsi,rsi_overbought,rsi_oversold,rsi_change,price_change,rsi_divergence,macd,macd_signal,macd_histogram,macd_bullish_cross,macd_bearish_cross,macd_hist_change,gap_up,gap_down,intraday_range,range_percentile,close_position,is_anomaly,anomaly_score,anomaly_percentile,composite_risk,symbol
2018-01-01,286.5957800553425,288.5796151028917,282.6280818011682,283.36627197265625,12182400.0,,,,,12182400.0,0.0,0.0,1.0,,,0.012515200253651384,0.0,,,,,284.8579896255487,-0.0052367063659217025,284.8579896255487,-0.0052367063659217025,0.0,0,1,,,0,0.0,0.0,0.0,0,0,,0,0,0.021002969899306917,1.0,0.12403359101438305,0,,,,SBIN
2018-01-02,285.11940167231296,285.11940167231296,278.06062600058976,279.81378173828125,14797364.0,-0.012536743380375914,-0.012615991385569644,,,13489882.0,1849058.776958699,0.7071067811861651,1.0,-1.0,,0.013843683573213193,0.0,,7.058775671723197,7.058775671723197,0.9999998583323929,282.7408987719682,-0.010352648081857586,282.7408987719682,-0.010352648081857586,0.0,0,1,0.0,-3.552490234375,1,-0.28338953436610836,-0.056677906873221676,-0.2267116274928867,0,1,-0.2267116274928867,0,0,0.025226690417624976,1.0,0.24836537819852908,0,,,,SBIN
2018-01-03,281.7053714787877,282.76651811398784,278.7988197714657,279.4447326660156,13857373.0,-0.0013189095618271196,-0.0013197800885581324,,,13612379.0,1324585.114423003,0.18495904667216184,0.6666666666666666,-0.9012964673948469,0.007932206363319635,0.012319594637082761,0.007932206363319635,0.0,3.9676983425221692,5.513237007122683,0.7196675234038882,281.92507235456463,-0.008797868380545195,281.92507235456463,-0.008797868380545195,0.0,0,1,0.0,-0.369049072265625,1,-0.5316286735018707,-0.1516680601989515,-0.3799606133029192,0,0,-0.1532489858100325,0,0,0.014198508200423806,0.3333333333333333,0.16279280227401516,0,,,0.19212397616680404,SBIN
2018-01-04,280.96721452561536,286.2267105931739,279.7215414402381,284.6580810546875,24517099.0,0.01865609825218173,0.01848420782990685,,,16338559.0,5558589.154317907,1.471333781458816,1.0,0.5968441672124999,0.015799968891657735,0.012707682501831005,0.011866087627488685,0.331495088572253,6.781977927158266,5.936150647134544,1.1424873100120367,282.529190042518,0.007535118775918365,282.529190042518,0.007535118775918365,57.0707192001747,0,0,57.0707192001747,5.213348388671875,0,-0.30417993756316264,-0.18217043567179372,-0.12200950189136892,0,0,0.25795111141155025,0,0,0.02285257142878527,0.75,0.758864026365479,0,,,0.11309563989364761,SBIN
2018-01-05,287.3339012148119,287.3339012148119,281.982156988041,282.6741943359375,14580575.0,-0.006969367289344053,-0.0069937667615598675,,,15986962.2,4877656.874845411,-0.288332540825616,0.6,0.5536407009356369,0.01359357058549337,0.012437307410329466,0.012441915280156915,0.09255510299688646,5.3517442267708475,5.79004904204362,0.9243001680313507,282.79688167896995,-0.0004338355567084781,282.79688167896995,-0.0004338355567084781,46.88777602763017,0,0,-10.182943172544533,-1.98388671875,0,-0.28077169252497924,-0.20189068704243082,-0.07888100548254842,0,0,0.043128496408820494,0,0,0.01893255314801796,0.4,0.1293105928202111,0,,,0.0038564626248702694,SBIN
2018-01-08,283.45854326228005,285.5807801223378,281.4285555325138,282.1667175292969,13557197.0,-0.0017952710817228379,-0.0017968845121704602,-0.004233229434853603,,15582001.333333334,4474057.341180359,-0.45256557503098327,0.3333333333333333,0.531733713495159,0.01178570715271542,0.01190800046491571,0.01227786324829654,-0.040081568271346076,4.152224589823959,5.462484151599687,0.7601347142532701,282.8348454693349,-0.0023622546810562247,282.8348454693349,-0.0023622546810562247,44.84115816213282,0,0,-2.046617865497346,-0.507476806640625,0,-0.2997147022980471,-0.22145549009355409,-0.078259212204493,0,0,0.0006217932780554214,0,0,0.014715500862277776,0.3333333333333333,0.17777502228975584,0,,,0.0,SBIN
2018-01-09,283.7353890695518,285.58082249439445,279.8599676137506,280.7826843261719,15574755.0,-0.004905019327735904,-0.004917088417291152,0.003462669286235842,,15580966.142857144,4084237.8005543225,-0.0015207593584044357,0.8571428571428571,0.5158041570058974,0.010674298705043841,0.011943277139520469,0.011957150339646,-0.10727843338354746,5.720854880643856,5.505545939773715,1.039107457120144,282.7262667712886,-0.00687443179736297,282.7262667712886,-0.00687443179736297,40.07095781977425,0,0,-4.770200342358571,-1.384033203125,0,-0.42154774664527395,-0.26147394140389807,-0.16007380524137588,0,0,-0.08181459303688288,0,0,0.020374671158936354,0.5714285714285714,0.16128997682728366,0,,,0.01785714285714285,SBIN
2018-01-10,281.10558851075626,282.2128596232981,276.8149622280365,277.8299560546875,13064599.0,-0.01051606255054649,-0.010571747068288305,-0.005778518692846735,,15266420.25,3884522.0540132183,-0.5668190885220138,0.25,0.5351548230371957,0.010325673484913585,0.011900694190432494,0.011685237530523931,-0.11633890223942696,5.397897395261566,5.49016757627198,0.9831933792690444,282.32259044658804,-0.0159131239511539,282.32259044658804,-0.0159131239511539,32.65890891316555,0,0,-7.412048906608703,-2.952728271484375,0,-0.747742298811886,-0.3587276128854957,-0.3890146859263903,0,0,-0.22894088068501445,0,0,0.019428781015860916,0.5,0.18803500035161552,0,,,0.0,SBIN
2018-01-11,277.6453918288241,279.5831021288585,276.8149526028302,278.8449401855469,12298455.0,0.0036532566368026043,0.0036465997028412925,-0.020421485480413337,,14936646.333333334,3765910.2703893185,-0.7005454575156137,0.2222222222222222,0.5766020858049424,0.009825699233032842,0.011395526199968671,0.011419589202310917,-0.1395628492578612,2.76814952602831,5.149915319991521,0.5375134961480048,281.9650392265896,-0.01106555280234532,281.9650392265896,-0.01106555280234532,36.68471187546757,0,0,4.0258029623020235,1.014984130859375,0,-0.9138191563233136,-0.4697459215730593,-0.4440732347502543,0,0,-0.05505854882386396,0,0,0.009927200092851422,0.1111111111111111,0.7333371374241195,0,,,0.0,SBIN
2018-01-12,281.1056276556379,281.1056276556379,277.3224836798913,278.89111328125,17594228.0,0.00016558699495283768,0.00016557328693961386,-0.013383185060719005,,15202404.5,3648639.1313976003,0.6555385210384355,0.9,0.4644137589501067,0.009218536171917991,0.011112774444651813,0.011144457573511802,-0.1727987737507466,3.7831439757465546,4.998051837297636,0.7569235658164906,281.63420073356514,-0.009739894641454751,281.63420073356514,-0.009739894641454751,36.856433872459434,0,0,0.17172199699186308,0.046173095703125,0,-1.0298391349862186,-0.5817645642556911,-0.4480745707305275,0,0,-0.004001335980273191,0,0,0.013564949838923203,0.2,0.41463639681139397,0,,,0.016388463025960885,SBIN
