Date,Close,High,Low,Open,Volume,daily_return,log_return,return_5d,return_10d,volume_ma,volume_std,volume_spike,volume_percentile,volume_price_corr,volatility,parkinson_vol,vol_ma,vol_spike,tr,atr,atr_ratio,vwap,vwap_deviation,vwap_rolling,vwap_rolling_deviation,rsi,rsi_overbought,rsi_oversold,rsi_change,price_change,rsi_divergence,macd,macd_signal,macd_histogram,macd_bullish_cross,macd_bearish_cross,macd_hist_change,gap_up,gap_down,intraday_range,range_percentile,close_position,iso_is_anom,iso_score,mtad_is_anom,mtad_score
2018-03-14,545.0411376953125,550.6056343496606,539.1465071940427,545.4655050396032,811747.0,-0.0014686202349792898,-0.001469699714703212,-0.0039640871992107085,-0.014663058821608232,1365941.35,388753.7290188074,-1.425566647035783,0.12,0.11821618257024691,0.009249914170195344,0.012766079178716852,0.017923524176762226,-0.48392321940173805,11.45912715561792,11.361489058033913,1.0085937764034876,565.7884671954885,-0.036669763883629636,557.923556306598,-0.02308993493041025,35.4621232521873,0,0,2.6386762295353066,-0.8016357421875,1,-6.39942190956242,-5.67326980235691,-0.7261521072055102,0,0,0.265691961414519,0,0,0.021024334427400135,0.44,0.5144048425944501,0,0.11159989667536319,0,0.09729518544825021
2018-03-15,538.6748657226562,546.644359057691,536.6470900717077,545.1353568742478,849222.0,-0.011680351320958682,-0.011749102507493166,-0.011851203459934734,-0.03137457102377772,1343076.85,405519.2322334247,-1.2178333621319508,0.18,0.2383137337845707,0.009163238225990874,0.01278317234054063,0.017140976744263518,-0.46541910486655363,9.997268985983283,11.35811304593271,0.8801874875407296,565.4953015587738,-0.04742822046821655,556.1042960180495,-0.03134201699243152,35.92089657866076,0,0,0.45877332647346236,-6.36627197265625,1,-6.768412210352949,-5.892298283956118,-0.8761139263968305,0,0,-0.14996181919132034,0,0,0.01855900399687842,0.36,0.20283295903999274,0,0.15482659723975067,0,0.017174496920246654
2018-03-16,527.5929565429688,541.3627884140135,525.3765412501633,537.6845164772894,1867538.0,-0.020572538064906,-0.02078710055720058,-0.020400940469529893,-0.03833591880980858,1366860.85,422139.75178198353,1.1860459667360972,0.84,0.0659811796919083,0.009632587124904142,0.013050590029637793,0.016364908108419774,-0.41138761840429905,15.98624716385018,11.465900823585457,1.3942425814090498,564.6436753233166,-0.06561787619256856,553.4374884318091,-0.04669819524157166,24.632657621737096,0,1,-11.288238956923664,-11.0819091796875,0,-7.864401215786643,-6.286718870322224,-1.577682345464419,0,0,-0.7015684190675886,0,0,0.030300342272514613,0.8,0.13864512852514801,0,0.21884557476890376,0,0.0428848420773494
2018-03-19,527.9230346679688,534.6665140545198,523.8203954324891,531.6013066178589,1447941.0,0.0006256302721758811,0.0006254346471455245,-0.0359941942259453,-0.03366420458119279,1393956.65,408163.9307656035,0.13226144186415525,0.72,0.19101356489968713,0.009611172109544102,0.013208651478897592,0.015583378325203404,-0.38324204853309946,10.846118622030644,11.597267644392868,0.9352305175382732,563.961918381265,-0.06390304475996265,551.4414480570875,-0.0426489765539739,27.09438569321371,0,1,2.461728071476614,0.330078125,0,-8.607128236103222,-6.750800743478424,-1.8563274926247981,0,0,-0.278645147160379,0,0,0.020544886109831604,0.42,0.3782587465683873,0,0.11032403450369022,0,0.042480743652410745
2018-03-20,521.4625854492188,529.9036497857164,493.1683606839817,523.537449213538,9119209.0,-0.012237483107387481,-0.012312977644769697,-0.044665220782799,-0.053415353415785516,1789116.85,1772452.7089132515,4.1355643020198345,1.0,-0.4380650643810225,0.009864627996286223,0.01700086765987565,0.014800601393328228,-0.3334981418909698,36.735289101734736,13.156811894705603,2.7921117511549416,558.7071373245981,-0.06666202986713288,541.5501871063105,-0.03709277946036671,25.827417438968695,0,1,-1.2669682542450147,-6.46044921875,0,-9.606313409230438,-7.321903276628827,-2.284410132601611,0,0,-0.42808263997681273,0,0,0.07044664397162519,1.0,0.7702191940318966,1,0.5159168409814382,1,0.11672282564704244
2018-03-21,519.7177734375,535.1853069854718,515.3322028588123,526.7441845473668,3091963.0,-0.0033459965497153465,-0.0033516069145073163,-0.046461381547990066,-0.05024129177934866,1863752.55,1795317.4772337908,0.6841188066037295,0.94,-0.48605566905697845,0.009484564086779095,0.017866296141444398,0.014011121551226788,-0.32306886531738715,19.85310412665956,13.894481499676305,1.4288481456248097,557.4716379882628,-0.06772338174357491,538.980661654445,-0.035739479330817364,21.70089812642378,0,1,-4.126519312544914,-1.74481201171875,0,-10.418864421484614,-7.941295505599985,-2.4775689158846284,0,0,-0.1931587832830175,0,0,0.0381997790749191,0.9,0.2209010011979801,0,0.2536802273202753,0,0.05884478543274715
2018-03-22,510.00335693359375,523.4431125254638,507.5512140269391,520.5193992471645,1506405.0,-0.01869171500457545,-0.018868612928101294,-0.053226000716774524,-0.06444641201285606,1868585.2,1794160.7878297453,-0.20186607714133611,0.68,-0.39163597874248945,0.009943211171848038,0.018167885393731226,0.01327726375328101,-0.2511098967585984,15.89189849852471,14.120159931368713,1.125475814342195,556.7370918063256,-0.08394219742216373,537.013566830826,-0.05029707174174783,20.97803184202462,0,1,-0.72286628439916,-9.71441650390625,0,-11.711684173032495,-8.695373239086488,-3.0163109339460075,0,0,-0.5387420180613791,0,0,0.031160380186600996,0.82,0.15430144527590642,0,0.21581815696379247,0,0.02480608603948852
2018-03-23,507.78704833984375,509.9562607463259,503.637205641988,508.3529098146658,1203262.0,-0.004345674520802367,-0.004355144409651057,-0.037540130051967324,-0.05717521656308866,1835797.9,1800326.1227374128,-0.3513451768606361,0.44,-0.31095878371853125,0.009942299514941251,0.018176839513765423,0.01253605374837898,-0.20690355023960982,6.3661512916057745,14.106682194165627,0.45128622049679834,556.0814001290643,-0.08684763018134528,534.9941379496612,-0.050854930325099315,21.007842938303014,0,1,0.029811096278393734,-2.21630859375,1,-12.7679102004073,-9.50988063135065,-3.2580295690566494,0,0,-0.24171863511064196,0,0,0.012444301454684491,0.08,0.6567188651908211,0,0.19137408332226702,0,0.028265025217255036
2018-03-26,510.99365234375,513.6344349592597,502.6468796421986,507.5512231079986,1105319.0,0.006314859771216819,0.006295004588873334,-0.032067898561892294,-0.06690783461858285,1812234.65,1806969.1381511653,-0.3912162278118893,0.4,-0.25604073867303395,0.00973990787576787,0.018326380010557253,0.011788659954587727,-0.17379005865993244,10.987555317061094,14.207728232937304,0.7733506114521292,555.5177394887633,-0.08014881250400414,532.9883968675933,-0.04126683555039206,19.347786324111055,0,1,-1.6600566141919586,3.20660400390625,1,-13.194136994188057,-10.246731903918132,-2.9474050902699247,0,0,0.3106244787867247,0,0,0.021502332302257572,0.42,0.7596569446008764,0,0.14555742222768497,0,0.04649100529983524
2018-03-27,514.0588989257812,517.7843167248202,510.2391900694494,510.2391900694494,2206872.0,0.0059986001156218105,0.005980680141412092,-0.014197924702612275,-0.05822899204391141,1851705.0,1806513.7878660976,0.19660353681525597,0.86,-0.25386343814088985,0.010182278079585532,0.018232433464489595,0.011054837100995063,-0.07893005880664958,7.54512665537078,14.012365806736929,0.5384620098345375,554.5472927879431,-0.07301161576055416,530.8743753006137,-0.03167505752237297,24.28674089796766,0,1,4.938954573856606,3.06524658203125,0,-13.133193734974611,-10.824024270129428,-2.3091694648451835,0,0,0.6382356254247412,0,0,0.014677552846809976,0.14,0.506248474053995,0,0.15150997868799876,0,0.07567822933492804
