Date,Close,High,Low,Open,Volume,daily_return,log_return,return_5d,return_10d,volume_ma,volume_std,volume_spike,volume_percentile,volume_price_corr,volatility,parkinson_vol,vol_ma,vol_spike,tr,atr,atr_ratio,vwap,vwap_deviation,vwap_rolling,vwap_rolling_deviation,rsi,rsi_overbought,rsi_oversold,rsi_change,price_change,rsi_divergence,macd,macd_signal,macd_histogram,macd_bullish_cross,macd_bearish_cross,macd_hist_change,gap_up,gap_down,intraday_range,range_percentile,close_position,iso_is_anom,iso_score,mtad_is_anom,mtad_score
2018-03-14,237.18426513671875,237.92245523239697,230.67912507328137,232.98591632401417,25471485.0,0.009226397371822292,0.009184094172591481,0.042164877329920136,-0.03942465743435586,27178541.2,8389550.257073345,-0.20347410143478864,0.64,-0.03317559433606935,0.02018071493697346,0.020458614594682515,0.019752665835102705,0.021670446094400955,7.243330159115601,7.803546728741318,0.9282100062923199,265.13737073337967,-0.10542876516892424,244.5944882465776,-0.030295952958507642,35.32064124294631,0,0,-1.4842682441818127,2.1683502197265625,1,-9.749865103079344,-9.794082293388733,0.04421719030938931,1,0,0.49908596210235423,0,0,0.03053883087442513,0.56,0.89808691853604,0,0.08628568380903934,1,0.07012476815505779
2018-03-15,234.09320068359372,238.79904693767404,233.0320822159828,237.13816830655048,18339890.0,-0.013032333537569496,-0.013117999495154829,-0.012071614178177259,-0.05335823727483269,25813478.25,7388798.235425154,-1.0114754811098137,0.32,-0.14249217727200358,0.02030973816481235,0.020686533299792732,0.019516004145616533,0.040670926927588745,5.766964721691238,7.9419536231182235,0.7261393096250333,264.69203470966784,-0.11560164271479265,243.05031334451638,-0.03685291550391616,33.7068662859983,0,0,-1.6137749569480064,-3.0910644531250284,0,-9.485653629755348,-9.732396560662057,0.2467429309067093,0,0,0.20252574059731998,0,0,0.024635336288393008,0.4,0.18399947262305053,0,0.08652792595004888,0,0.010227254518193564
2018-03-16,232.8013916015625,235.9386222831492,230.7714179793866,231.27890082527756,25728297.0,-0.005518353708091062,-0.005533636070165396,-0.003751325311778575,-0.03757391651405673,25796981.25,7388591.326077927,-0.009295987146775857,0.66,-0.15036920729327907,0.01967013283227734,0.020809412295684303,0.01940265293588873,0.013785737624988383,5.167204303762588,8.001269707611007,0.6457980410536114,264.04539049644933,-0.11832813606791082,241.8581553089762,-0.03744659218047099,28.775680477584345,0,1,-4.931185808413957,-1.2918090820312216,0,-9.273602018968319,-9.64063765232331,0.3670356333549911,0,0,0.12029270244828183,0,0,0.022195762096577226,0.28,0.39285724009497447,0,0.05213217805334325,0,0.013755659175456987
2018-03-19,228.78759765625,234.00095533836628,227.08058024846437,233.35504239967744,18167594.0,-0.017241279863919656,-0.01739164152077501,-0.019379034791851324,-0.05901325141284608,25188455.35,7495310.673644507,-0.9367005125867837,0.26,-0.1014005696429037,0.019887528831521523,0.02106043734835037,0.019429246200027884,0.02358725620069221,6.92037508990191,8.09024640181164,0.8553973198513262,263.5586331307168,-0.1319290324938419,240.75185731647562,-0.04969539921118259,27.427582350960847,0,1,-1.3480981266234977,-4.0137939453125,0,-9.321971333573572,-9.576904388573363,0.2549330549997908,0,0,-0.11210257835520032,0,0,0.03024803424995713,0.54,0.24666544592789666,0,0.10819481753378468,0,0.01772404903447388
2018-03-20,229.8487091064453,232.75526074458236,226.38852188031177,227.7725967707652,20556571.0,0.004637976276098854,0.0046272540044424,-0.021986620831069836,-0.029039166552521478,24023894.35,6128335.650559835,-0.5657854836464864,0.42,-0.20984868650207014,0.01940380152761063,0.02070272936550096,0.01943616521922533,-0.0016651273327086206,6.366738864270587,7.889226820253916,0.8070168355558391,263.0197190414382,-0.12611605721334046,239.87327349380553,-0.041791085106350115,32.54714713670536,0,0,5.119564785744515,1.0611114501953125,0,-9.168987161427367,-9.495320943144163,0.32633378171679617,0,0,0.07140072671700537,0,0,0.02769969380726165,0.48,0.5434787415278235,0,0.05047160237793846,0,0.006697535558532337
2018-03-21,228.83370971679688,234.6468269327682,228.00327043431707,232.293896859692,19533972.0,-0.004415945573913893,-0.004425724661468059,-0.03520703793360158,0.0054733389606984595,23327691.9,5781259.010146489,-0.6562099870187048,0.4,-0.26344477343961875,0.019317380515089123,0.02051452314303014,0.019439848887966165,-0.006299862065954214,6.643556498451119,7.777180821064563,0.854237113736992,262.5356170712269,-0.12837080061848602,238.84629860052954,-0.04192063658661421,31.377983396404474,0,0,-1.1691637403008883,-1.0149993896484375,0,-9.025606497393852,-9.401378053994101,0.37577155660024886,0,0,0.04943777488345269,0,0,0.029032245758914235,0.52,0.12499920525224872,0,0.10094789140500171,0,0.03360315417066702
2018-03-22,222.8822021484375,228.2339613548592,222.0517487435658,227.91100490637496,26828240.0,-0.026008001949209825,-0.026352190926953314,-0.047891175405428754,-0.05938466579157231,23483381.2,5833910.072838333,0.5733476790417251,0.74,-0.31345998673368136,0.019621514121582546,0.02030548139277304,0.019412588666161537,0.01076236911272022,6.781960973231065,7.684908727674923,0.8825037762550565,261.7714577288436,-0.1485618635341865,237.42652575781287,-0.06125820846214151,31.03128081708722,0,0,-0.34670257931725246,-5.951507568359375,0,-9.285179441312039,-9.37813833145769,0.09295889014565084,0,0,-0.282812666454598,0,0,0.027737578647703535,0.46,0.13432947990503058,0,0.16716366663580506,0,0.005357542291385416
2018-03-23,216.65386962890625,221.1290368798332,214.39321667951648,219.42201954559704,27150262.0,-0.027944503686226363,-0.028342381178535766,-0.06936179316441793,-0.07285291982582853,23561691.2,5873966.3542091735,0.6109280482051958,0.74,-0.38956782681412433,0.02020513881533725,0.02054970073995288,0.019430192018337338,0.03988363863748306,8.488985468921015,7.879337762693688,1.0773729624888597,260.889640676857,-0.1695574072355464,235.54229631772884,-0.0801912309764669,25.9630981729634,0,1,-5.068182644123823,-6.22833251953125,0,-9.879581584785313,-9.478426982123215,-0.401154602662098,0,1,-0.49411349280774886,0,0,0.031090237214885717,0.56,0.3356165814740506,0,0.1931561425494822,0,0.012557459950413177
2018-03-26,227.4496307373047,228.69530371798515,216.14635294204308,216.6077112194007,30373940.0,0.04982953282528424,0.048627801299089016,-0.0058480745138798085,-0.02511377926626135,24306280.85,5738171.165527129,1.057420382726175,0.76,-0.32176024046289664,0.024653193325861463,0.021410059369306678,0.019680629739243276,0.2526628161719874,12.548950775942075,8.050699733301226,1.5587403815938345,260.0895567403274,-0.12549495032391791,234.24004854992344,-0.028989141073980478,42.203226998323565,0,0,16.240128825360166,10.795761108398438,0,-9.371493129175207,-9.457040211533615,0.08554708235840813,1,0,0.48670168502050615,0,0,0.0551724385535734,0.94,0.9007348898069378,0,0.2809565484080605,0,0.009689247501234372
2018-03-27,234.69297790527344,235.7540963863517,228.83372173704583,230.6791549768608,31205051.0,0.0318459394481696,0.031349372435027334,0.021075901699255217,-0.0013741069911491488,25101231.8,5522943.380668543,1.1051750451334774,0.78,-0.157938137758844,0.02391326397366521,0.021113942445048942,0.019899968140576558,0.20167347018169182,8.304465649047017,7.951838389300844,1.0443453754261764,259.4996239671432,-0.095594150321062,233.54309965769892,0.004923623302315325,56.16990127672002,0,0,13.966674278396454,7.24334716796875,0,-8.288803617743298,-9.223392892775552,0.9345892750322538,0,0,0.8490421926738456,0,0,0.02948692675444929,0.48,0.8466674803464047,0,0.1336304010164937,0,0.013521709190306496
