Date,Close,High,Low,Open,Volume,daily_return,log_return,return_5d,return_10d,volume_ma,volume_std,volume_spike,volume_percentile,volume_price_corr,volatility,parkinson_vol,vol_ma,vol_spike,tr,atr,atr_ratio,vwap,vwap_deviation,vwap_rolling,vwap_rolling_deviation,rsi,rsi_overbought,rsi_oversold,rsi_change,price_change,rsi_divergence,macd,macd_signal,macd_histogram,macd_bullish_cross,macd_bearish_cross,macd_hist_change,gap_up,gap_down,intraday_range,range_percentile,close_position,iso_is_anom,iso_score,mtad_is_anom,mtad_score
2018-03-14,346.3389892578125,349.42749663467947,344.9350946277095,348.75046733677743,1292400.0,-0.006818040204628728,-0.00684138923099835,-0.007359240036756698,-0.014458722122929535,1657241.0,1336942.4546365014,-0.27289207455020614,0.64,-0.22128880367301693,0.009160379322790766,0.010785354644638808,0.014328141850836936,-0.36067218074562335,4.492402006969996,6.114310654660374,0.7347356488684653,341.8925909613291,0.013005249057805115,344.8729001124647,0.004251099883074113,53.27296609995379,0,0,-5.356920383040041,-2.3775634765625,0,2.230085417913074,2.083389613108645,0.14669580480442868,0,0,-0.2525592068601963,0,0,0.012971112540878007,0.34,0.31250422994477506,0,0.053780818858054524,0,0.18758125836646133
2018-03-15,349.6041259765625,350.4713780220817,344.4120569194989,350.018514128858,1309780.0,0.009427574775069392,0.009383412536896552,0.0012711859962570848,-0.005385377278549042,1605281.0,1328812.625569396,-0.2223797353470943,0.64,-0.19985001329309626,0.0091662750170929,0.010471174559464058,0.014107118435909847,-0.3502375833183895,6.059321102582771,5.965997075261389,1.0156426537137802,342.0279277473761,0.022150817563529678,346.1501889800346,0.00997814563295566,61.24885465714457,0,0,7.975888557190778,3.26513671875,0,2.2959972160529674,2.1259111336975094,0.17008608235545797,0,0,0.023390277551029293,0,0,0.017331949632000788,0.54,0.8568730668512676,0,0.04894692088777053,0,0.1293109471672241
2018-03-16,348.4945678710937,351.3294999720037,347.3511032433244,350.9694809534948,3532020.0,-0.003173755751221252,-0.0031788027955585475,0.004962386085042514,-0.019625737203547655,1427446.0,587628.1963819962,3.5814721161404033,0.98,0.07360161833686607,0.009191736541815309,0.010445739528896837,0.013641127618911819,-0.3261747030907658,3.978396728679286,5.949821443052327,0.6686581716929079,342.4146428478745,0.017756031029030978,347.54260357864143,0.0027391297718528827,57.31085637045316,0,0,-3.9379982866914105,-1.1095581054688068,0,2.232960545600349,2.1473210160780773,0.08563952952227183,0,0,-0.08444655283318614,0,0,0.011415950477998435,0.22,0.2874184515684175,0,0.22742828026128215,1,0.3702838108476467
2018-03-19,347.0431823730469,349.8350782222975,345.4219219550779,349.7263953143876,1338360.0,-0.004164729186205474,-0.004173425825299288,0.00581443480605115,-0.006572380574162318,1417373.0,587327.1364687923,-0.1345297962478841,0.7,0.08432902617846119,0.009193908561251154,0.010479921043189561,0.013195922667153392,-0.30327654257836034,4.41315626721962,5.980875652327496,0.7378779501567356,342.5171121575211,0.013214143337256179,347.64825600281597,-0.0017404765285589496,52.50539343228923,0,0,-4.805462938163927,-1.4513854980468182,0,2.0423459572750744,2.1263260043174768,-0.08398004704240236,0,1,-0.1696195765646742,0,0,0.01271644709177163,0.28,0.3673698186588442,0,0.032281023420709376,0,0.03453200532122257
2018-03-20,355.11090087890625,356.6302501153538,347.0612356057715,348.7006003855289,2709740.0,0.02324701626665915,0.02298092044833668,0.018336807055448157,0.01984675314067008,1502114.0,645581.4777262106,1.8706019947371368,0.96,0.21036522157765156,0.010078953597066892,0.010758892497337842,0.012782569595590942,-0.21150800445855553,9.587067742306942,6.102820355484612,1.5709241272553778,342.93063958274564,0.03551814824987698,348.3306681188561,0.01946493197583491,55.07597955416512,0,0,2.570586121875891,8.067718505859375,0,2.5133081297693707,2.203722429407856,0.3095857003615148,1,0,0.39356574740391714,0,0,0.026946552431569584,0.84,0.8412219737186802,0,0.20867045052303979,0,0.03135217860487895
2018-03-21,355.64532470703125,360.7060729328623,353.00965366326545,357.2643185725495,1518520.0,0.0015049490928109588,0.0015038177918163531,0.026870597125555395,0.019313609914620722,1528175.0,634556.7002619769,-0.015215346392235578,0.82,0.14595927439874634,0.010079175176412214,0.010841964353590333,0.012373865566713679,-0.18544651164045176,7.696419269596845,6.15101770275453,1.251243231652384,343.22492778774733,0.03618733930342201,348.9197508190999,0.019275417548372104,55.63418926571729,0,0,0.5582097115521663,0.534423828125,0,2.896285999012548,2.3422351433287947,0.5540508556837533,0,0,0.24446515532223856,0,0,0.021640715440067314,0.72,0.3424541921507616,0,0.04470778813622833,0,0.11028753800587697
2018-03-22,355.0792236328125,358.4870074709,354.0195100771146,355.4075388631153,1202000.0,-0.0015917573911173877,-0.0015930255828611936,0.01566084965661152,0.016951943505641554,1514908.0,638656.1087124974,-0.4899475566448558,0.44,0.09471062422116369,0.009633039875956787,0.01083869990635878,0.011942467964671324,-0.19337945072718016,4.467497393785379,6.10023304389482,0.732348643225057,343.43892515292686,0.03389335811212589,349.43463702500566,0.016153483397774223,49.41368314163815,0,0,-6.220506124079137,-0.56610107421875,0,3.118174716869248,2.4974230580368855,0.6207516588323627,0,0,0.06670080314860938,0,0,0.01258169190544541,0.22,0.23720518716694317,0,0.01923124131690024,0,0.08120274562095227
2018-03-23,352.9530639648437,354.8935735890248,351.4042771865268,353.2338373679123,1945480.0,-0.005987845884690368,-0.006005844920127266,0.01279358849403689,0.017819461304600104,1517761.0,640537.156142364,0.6677504901916036,0.86,0.20171812763846744,0.0084870534415916,0.01027053986899726,0.011502551834612157,-0.262159056026821,3.6749464462856736,5.764949589946639,0.6374637606644233,343.6962213297649,0.026933210377574162,350.1069441424625,0.008129286979280639,56.14610730022064,0,0,6.732424158582489,-2.126159667968807,1,3.086876220686861,2.6153136905668806,0.4715625301199804,0,0,-0.14918912871238232,0,0,0.009886006834142837,0.08,0.4438679318742379,0,0.09806823625278371,0,0.15650925432947674
2018-03-26,354.5493469238281,358.62058806697394,351.42230911453515,354.45650210537343,1249220.0,0.004522649388711386,0.004512452941709083,0.021628906522395352,0.027569101195347168,1513758.0,642025.4881282485,-0.4120366011810991,0.48,0.15336275611602437,0.008457708310990584,0.01042883173397129,0.011148841220411505,-0.24138227595453327,7.198278952438784,5.858595903144029,1.228669645460125,343.8843043962194,0.031013461188067356,350.6114415609236,0.01123153695544483,60.6324250171304,0,0,4.48631771690976,1.5962829589844318,0,3.1545153418226732,2.723154020818039,0.4313613210046343,0,0,-0.04020120911534608,0,0,0.020302615178600145,0.72,0.4344146468231984,0,0.04332928076854947,0,0.035794447703958225
2018-03-27,367.3948059082031,369.26513552200737,355.99620471826626,357.7601179780205,2500000.0,0.036230383995418114,0.03558949748884151,0.034591743027020394,0.053562852200066846,1572864.0,676530.3326019656,1.370427836449243,0.94,0.32836512592908473,0.01260128244166819,0.011569228470805628,0.011005026262091454,0.14504790779349466,14.715788598179245,6.4321135821682764,2.2878620546577264,344.547308528275,0.0663116408526142,351.93878197690265,0.04391679667821014,72.01164419933573,1,0,11.379219182205333,12.845458984375,0,4.196269041274377,3.0177770249093063,1.1784920163650705,0,0,0.7471306953604362,0,0,0.03611627216912903,0.98,0.8590444367879319,0,0.2973424820293098,0,0.10018879178445274
