comNameList,data
Bharti Airtel Limited,"{'comName': 'Bharti Airtel Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '6094392981', 'totPromoterHolding': '3066942763', 'percPromoterHolding': '    50.32', 'totPublicHolding': '3027450218', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '29170073', 'totDematShares': '5702104338', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '0.51', 'broadcastDt': '31-Oct-2025 16:30:34', 'disclosureToDate': None, 'compBroadcastDate': None, 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
