comNameList,data
Hindustan Unilever Limited,"{'comName': 'Hindustan Unilever Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '2349591262', 'totPromoterHolding': '1454412858', 'percPromoterHolding': '    61.90', 'totPublicHolding': '895178404', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '12520296', 'totDematShares': '2336984959', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '0.54', 'broadcastDt': '31-Oct-2025 16:30:26', 'disclosureToDate': None, 'compBroadcastDate': None, 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
