acquirerName,acquirerDate,symbol,noOfShareAcq,noOfShareSale,noOfShareAft,regType,company,application_no,promoterType,acqSaleType,acquisitionMode,acqType,totAcqShare,totAcqDiluted,totSaleShare,totSaleDiluted,totAftShare,totAftDiluted,remarks,attachement,timestamp,time,sysTime,timeDifference
SBI Mutual Fund under its various Schemes,05-FEB-2025 to 05-FEB-2025,AXISBANK,1114160.0,,155532209,Reg29(1),Axis Bank Limited,145715,N,Acquisition,Others,Equity shares,0.04,0,,,5.02,0.0,,https://nsearchives.nseindia.com/corporate/AXISBANK1_02072025145947_44016.zip,07-Feb-2025 14:59,"07-Feb-2025, 14-59",07-Feb-2025 14:59,00:00:04
HDFC Mutual Fund,06-JAN-2025 to 06-JAN-2025,AXISBANK,1489316.0,,155335021,Reg29(1),Axis Bank Limited,144471,N,Acquisition,Open Market,Equity shares,0.05,0,,,5.02,0.0,,https://nsearchives.nseindia.com/corporate/Disclosure1_01092025124534_43655.zip,09-Jan-2025 12:45,"09-Jan-2025, 12-45",09-Jan-2025 12:45,00:00:03
ICICI Prudential Mutual Fund,22-NOV-2024 to 22-NOV-2024,AXISBANK,3474965.0,,155737714,Reg29(1),Axis Bank Limited,142051,N,Acquisition,Others,Equity shares,0.11,.11,,,5.03,5.03,,https://nsearchives.nseindia.com/corporate/AXISBANK1_11262024121932_42963.zip,26-Nov-2024 12:19,"26-Nov-2024, 12-19",26-Nov-2024 12:19,00:00:03
SBICAP Trustee Company Limited,27-MAR-2024 to 27-MAR-2024,AXISBANK,,21000.0,0,Reg29(2),Axis Bank Limited,131303,N,Sale,Others,Equity shares,,-,0.0,0.0,0.0,0.0,,https://nsearchives.nseindia.com/corporate/AXISBANK_04012024153213_39890.zip,01-Apr-2024 15:32,"01-Apr-2024, 15-32",01-Apr-2024 15:36,00:03:50
