Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label
2018-01-01,242.6212158203125,248.00673561884742,241.29767806046007,245.99857286112297,1261616,,-0.8080871510897922,,0
2018-01-02,241.48020935058597,244.62936719771446,238.87876261880675,243.71657105145434,2277139,-0.004702830566027605,-0.6025197748475345,-0.2678092556163873,0
2018-01-03,245.2683868408203,248.5088026939286,243.12330987807252,244.49250438327323,3279293,0.015687320714280917,-0.3996586201807436,0.6793095649732742,0
2018-01-04,252.98147583007807,257.31725802981254,245.9985900691405,247.13958538486008,6281682,0.03144754645556325,0.20810036626133188,1.4113691858710102,0
2018-01-05,260.2382202148437,264.61963113575973,254.3506731745523,254.89835650374962,8325201,0.02868488438117822,0.6217599674039965,1.2830440346934295,0
2018-01-08,261.0596923828125,264.25447882805673,258.4125891851613,261.1509775667992,2686737,0.0031566161468927767,-0.5196068460669198,0.09726061556290158,0
2018-01-09,259.234130859375,264.25451015418685,256.495742153114,261.28792238907073,2281715,-0.006992889276681291,-0.6015934774483771,-0.374182066455218,0
2018-01-10,258.1387634277344,260.1469262819164,254.1681221011273,258.5039042058259,2748652,-0.004225398206669118,-0.5070736940850943,-0.24563260930853761,0
2018-01-11,257.9105224609375,260.8314810730523,257.408495757133,258.96026024288005,1757575,-0.0008841793606126913,-0.7076925855765208,-0.09043360125286859,0
2018-01-12,261.7899475097656,264.4827075296488,258.0931339223751,258.4126181740049,5118636,0.015041747858177024,-0.027329372571814038,0.649322823155017,0
2018-01-15,260.1469116210937,267.3579958807285,259.00591639468547,262.5201872632888,3602106,-0.006276161114286638,-0.3343131563883018,-0.3408901735938744,0
2018-01-16,256.6783447265625,262.33766538196903,252.20562032712218,261.424869032097,3107547,-0.013333108100023083,-0.4344243267182645,-0.6686840783183192,0
2018-01-17,260.19256591796875,261.9725297890331,255.12655775621866,257.49983363219394,3574084,0.013691147942963111,-0.33998551340735556,0.5865877025960418,0
