Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label
2018-01-01,416.9429626464844,428.6815905788157,414.7818610300928,423.32800017566285,6807536,,-0.6682943624976684,,0
2018-01-02,431.5302734375,433.0528772252758,414.5362632617394,421.2651161846576,15331261,0.03498634609018181,-0.40284507268798153,1.2118658336249526,0
2018-01-03,426.2257690429688,433.5931193835749,424.31027594110634,432.6108060048274,9794953,-0.012292311156472002,-0.5752590145699272,-0.44541764407672046,0
2018-01-04,422.3456726074219,425.63639862647346,418.2199441967344,422.3947762879525,8395377,-0.00910338303631697,-0.618845176164146,-0.3336344803218903,0
2018-01-05,423.9664611816406,428.6324497408015,422.1982791093686,423.62264550276893,7021611,0.0038375877375813605,-0.6616275523042368,0.11999213045754034,0
2018-01-08,425.8819885253906,428.4851431762465,424.0155989472475,424.3594146537594,4635214,0.0045181105562246415,-0.7359456924194994,0.14384685242336573,0
2018-01-09,429.8112182617188,435.6559950111727,425.34170426119005,426.5695960171403,12629045,0.009226099816836753,-0.4869985757764051,0.30887846011272313,0
2018-01-10,425.6363830566406,431.53026344040853,423.6717562620513,430.2532680150558,4702579,-0.009713183434258532,-0.7338477843560612,-0.3550101323191979,0
2018-01-11,427.0607604980469,429.860359748171,425.243474670575,425.83286871973166,4564895,0.0033464654294290685,-0.7381355951451419,0.10277656355628048,0
2018-01-12,429.3691711425781,433.64224020926974,424.45760439415653,429.2709338120448,7408870,0.005405344761338249,-0.6495673759702502,0.1749475366351752,0
2018-01-15,424.7032165527344,432.2670119609503,423.4261911097544,430.302385105129,4042775,-0.01086699955059034,-0.7543956672609637,-0.3954554515660332,0
2018-01-16,414.4380187988281,427.5028050475892,412.0804726268026,425.3417035695006,5623745,-0.02417028492797313,-0.7051604603871591,-0.8617824654671562,0
2018-01-17,415.4694519042969,416.9920256369295,402.84671910205446,414.5853458888843,10204447,0.002488751173114201,-0.5625063868770667,0.07271065753522032,0
2018-01-18,411.5402221679688,420.7248287267109,407.11981174716493,416.5008929824068,9579830,-0.0094573252457395,-0.5819584620030307,-0.34604140153957574,0
2018-01-19,410.6561279296875,414.4871743869913,407.7091875642708,407.8565585648037,3894062,-0.002148257182794766,-0.7590269476267039,-0.08983281941084778,0
2018-01-22,414.4380187988281,416.8938023067352,411.04905554461203,411.6384196042489,4643782,0.009209386179641177,-0.7356788642997407,0.308292588254476,0
2018-01-23,410.6070251464844,415.3221177503369,407.4145064102976,415.3221177503369,6185011,-0.009243827734355059,-0.687681287713906,-0.3385575617109202,0
2018-01-24,396.4617004394531,408.88795914833577,395.52849070371974,408.6423807944929,10789570,-0.03444978736538884,-0.5442842498652188,-1.2221152359103962,0
2018-01-25,393.2200317382813,400.4400410348984,390.9607229685378,396.3143428495637,16312167,-0.008176499010064897,-0.37229730148817625,-0.30114393021089103,0
2018-01-29,392.1886596679688,398.7210383606735,391.0590051535328,395.38117850058217,5789602,-0.0026228879178743503,-0.6999952746426676,-0.10647029858359791,0
2018-01-30,388.8487854003906,395.18468916981675,388.01381297184776,392.92538022465595,6963005,-0.00851598888760774,-0.6634526840487013,-0.3130442462872013,0
2018-01-31,392.4342041015625,393.8585705256022,388.25937214303525,388.50495049353685,5111454,0.009220598946914738,-0.7211144338114418,0.3086856352448936,0
2018-02-01,386.6876831054688,396.6581586147312,383.64250541877357,392.82714216016575,7259426,-0.014643272518127581,-0.6542214214335094,-0.5278271211703741,0
2018-02-02,376.9627990722656,390.371372118619,374.55611904796933,385.0668853063925,10070356,-0.02514919522417458,-0.5666823030076166,-0.8960967196047679,0
2018-02-05,388.7996520996094,390.96075368396833,373.2791115575577,374.26142500902495,9876017,0.031400586626784355,-0.5727344867104371,1.086172333433138,0
2018-02-06,368.8095703125,373.13174318659543,350.1947197804458,356.5797567469897,25294860,-0.051414865417595546,-0.09255464467692932,-1.816800981894254,0
2018-02-07,371.1180114746094,378.58359973152915,368.564020472724,373.6720324543224,12706795,0.0062591682752521915,-0.4845772538446554,0.20487705842976703,0
2018-02-08,368.2201843261719,373.27909234528624,365.61705980932913,373.18085500963014,12452396,-0.007808371081002519,-0.4924998503477446,-0.28823974954999054,0
2018-02-09,362.2280578613281,366.5993643812254,361.4913228283898,363.3577122496018,8816777,-0.0162732156462555,-0.605721767006084,-0.5849623693595761,0
2018-02-12,365.2240905761719,369.54629328703845,363.65241320257417,366.79579792759387,6002369,0.008271122707978362,-0.693369198714017,0.27540314849721953,0
2018-02-14,370.184814453125,375.5384045494695,364.04535564229906,366.30466449355254,9623436,0.013582685274476702,-0.5806004663225692,0.461592126672132,0
2018-02-15,369.15338134765625,375.440211389972,366.5011530277675,373.08263513518995,10225880,-0.0027862653064051335,-0.5618389117264148,-0.11219725155583524,0
2018-02-16,364.1927185058594,372.6897240142066,361.0984370751446,371.31449115364757,8545282,-0.013437945018103692,-0.6141767740525198,-0.48557614647395475,0
2018-02-19,362.2280578613281,368.072834447102,356.3832812755542,367.0905210698509,5658765,-0.005394563220790016,-0.704069853389733,-0.2036272813022858,0
2018-02-20,362.768310546875,364.3400179127643,360.0178451399371,363.79975755784517,3972114,0.0014914711155635807,-0.7565962206888656,0.03775247855400586,0
2018-02-21,358.004150390625,365.9117617061641,356.4324428682679,365.9117617061641,8640166,-0.013132790317511467,-0.6112218581660614,-0.47487939929697587,0
2018-02-22,352.1593933105469,356.57980410523993,351.1770798006151,356.57980410523993,10870704,-0.016325947824070708,-0.54175754203743,-0.5868108179434782,0
2018-02-23,353.8293151855469,358.1514883517122,352.4049486979365,353.7310778453966,6751064,0.004741948977426302,-0.6700530363514275,0.15169317756743683,0
2018-02-26,365.4696960449219,366.89406249553986,355.5974581616745,355.5974581616745,10576794,0.032898294063822275,-0.5509106060755078,1.1386722548434387,0
2018-02-27,365.9608459472656,369.9392332123145,363.79977444942364,368.36752577344924,6156672,0.0013438868055517528,-0.6885638323084251,0.032579128615690615,0
2018-02-28,363.3577270507813,367.04140236552524,360.6563651533023,363.455964388073,8009429,-0.007113107659772466,-0.6308645248061387,-0.26386831753906015,0
2018-03-01,364.1927185058594,369.6445462657936,362.52277361800543,363.21040503719894,6991806,0.0022979873356632208,-0.662555751663411,0.06602371305832631,0
2018-03-05,345.82342529296875,362.228071292463,343.90793212299934,362.228071292463,14665325,-0.05043838681962853,-0.4235839208158486,-1.7825719673455263,0
2018-03-06,340.3716125488281,351.61911361264055,338.89814236463405,348.8686179487817,8876632,-0.01576472947002372,-0.6038577383986901,-0.5671381377171203,0
2018-03-07,341.6485900878906,349.0159406215095,337.17907608862555,338.89812454647,15599393,0.0037517157482671593,-0.39449479754709527,0.11698201474411507,0
2018-03-08,339.04547119140625,345.67608678176424,335.01798017058644,344.5955360233258,7674221,-0.00761928768918585,-0.6413037078556301,-0.28161171061202483,0
2018-03-09,335.46002197265625,342.53269035676783,334.1338929034072,339.43837920257806,5519224,-0.010575127891107705,-0.7084154956235373,-0.385224321770058,0
2018-03-12,346.3637390136719,347.5424972028731,334.33039888471046,338.89815057075054,8238960,0.032503774896623705,-0.6237163776123581,1.1248429683215357,0
