comNameList,data
Infosys Limited,"{'comName': 'Infosys Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '4154401349', 'totPromoterHolding': '915485879', 'percPromoterHolding': '    22.04', 'totPublicHolding': '3238915470', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '43528153', 'totDematShares': '4151307762', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '1.05', 'broadcastDt': '31-Oct-2025 16:30:10', 'disclosureToDate': None, 'compBroadcastDate': None, 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
