comNameList,data
Adani Enterprises Limited,"{'comName': 'Adani Enterprises Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '1154180729', 'totPromoterHolding': '853770953', 'percPromoterHolding': '    73.97', 'totPublicHolding': '300409776', 'totPromoterShares': '7700000', 'percPromoterShares': '     0.90', 'percTotShares': '     0.67', 'disclosureFromDate': None, 'numSharesPledged': '17037931', 'totDematShares': '1154066290', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '1.48', 'broadcastDt': '31-Oct-2025 16:30:16', 'disclosureToDate': None, 'compBroadcastDate': '31-12-2018', 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
