comNameList,data
Tata Consultancy Services Limited,"{'comName': 'Tata Consultancy Services Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '3618087518', 'totPromoterHolding': '2596558628', 'percPromoterHolding': '    71.77', 'totPublicHolding': '1021528890', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '21310978', 'totDematShares': '3617454542', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '0.59', 'broadcastDt': '31-Oct-2025 16:30:37', 'disclosureToDate': None, 'compBroadcastDate': '31-03-2021', 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
