comNameList,data
NTPC Limited,"{'comName': 'NTPC Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '9696666134', 'totPromoterHolding': '4955346251', 'percPromoterHolding': '    51.10', 'totPublicHolding': '4741319883', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '50744889', 'totDematShares': '9696595777', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '0.52', 'broadcastDt': '31-Oct-2025 16:30:37', 'disclosureToDate': None, 'compBroadcastDate': None, 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
