comNameList,data
Oil & Natural Gas Corporation Limited,"{'comName': 'Oil & Natural Gas Corporation Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '12580279206', 'totPromoterHolding': '7408867093', 'percPromoterHolding': '    58.89', 'totPublicHolding': '5171412113', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '47383315', 'totDematShares': '12577558451', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '0.38', 'broadcastDt': '31-Oct-2025 16:30:17', 'disclosureToDate': None, 'compBroadcastDate': None, 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
