acquirerName,acquirerDate,symbol,noOfShareAcq,noOfShareSale,noOfShareAft,regType,company,application_no,promoterType,acqSaleType,acquisitionMode,acqType,totAcqShare,totAcqDiluted,totSaleShare,totSaleDiluted,totAftShare,totAftDiluted,remarks,attachement,timestamp,time,sysTime,timeDifference
"New World Fund, Inc.",29-SEP-2025 to 29-SEP-2025,MAXHEALTH,,19453920,45927298,Reg29(2),Max Healthcare Institute Limited,158269,N,Sale,Open Market,Equity shares,,-,2.01,2.01,4.72,4.72,,https://nsearchives.nseindia.com/corporate/Max_10062025130101_47766.zip,06-Oct-2025 13:01,"06-Oct-2025, 13-01",06-Oct-2025 13:01,00:00:03
GIC Private Limited (GIC) on account of the Monetary Authority of Singapore (MAS),18-SEP-2025 to 18-SEP-2025,MAXHEALTH,,176064,12688981,Reg29(2),Max Healthcare Institute Limited,157764,N,Sale,Open Market,Equity shares,,-,0.01,0.01,1.3,1.3,,https://nsearchives.nseindia.com/corporate/Max_09232025184516_47614.zip,23-Sep-2025 18:45,"23-Sep-2025, 18-45",23-Sep-2025 18:45,00:00:04
GIC Private Limited (GIC) on account of Government of Singapore (GOS),18-SEP-2025 to 18-SEP-2025,MAXHEALTH,,784744,43826705,Reg29(2),Max Healthcare Institute Limited,157763,N,Sale,Open Market,Equity shares,,-,0.08,0.08,4.5,4.5,,https://nsearchives.nseindia.com/corporate/Max_09232025184516_47614.zip,23-Sep-2025 18:45,"23-Sep-2025, 18-45",23-Sep-2025 18:45,00:00:04
"SMALLCAP World Fund, Inc.",11-MAR-2024 to 11-MAR-2024,MAXHEALTH,,19506219,47628562,Reg29(2),Max Healthcare Institute Limited,130138,N,Sale,Open Market,Equity shares,,-,2.02,2.02,4.9,4.9,,https://nsearchives.nseindia.com/corporate/Form_03132024131403_1.zip,13-Mar-2024 13:14,"13-Mar-2024, 13-14",13-Mar-2024 13:18,00:03:59
GQG Partners LLC alongwith PAC,05-JUL-2023 to 04-MAR-2024,MAXHEALTH,,24382900,26106437,Reg29(2),Max Healthcare Institute Limited,129919,N,Sale,Open Market,Equity shares,,-,2.51,2.51,2.69,2.69,,https://nsearchives.nseindia.com/corporate/GQG_03072024130002_2.zip,07-Mar-2024 13:00,"07-Mar-2024, 13-00",07-Mar-2024 13:04,00:03:59
HDFC Mutual Fund,09-FEB-2024 to 09-FEB-2024,MAXHEALTH,,19343813,30862279,Reg29(2),Max Healthcare Institute Limited,128540,N,Sale,Open Market,Equity shares,,-,1.99,0,3.18,0,,https://nsearchives.nseindia.com/corporate/Revised_02132024194203_3.zip,13-Feb-2024 19:42,"13-Feb-2024, 19-42",13-Feb-2024 19:46,00:03:59
