comNameList,data
Coal India Limited,"{'comName': 'Coal India Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '6162728327', 'totPromoterHolding': '3890735938', 'percPromoterHolding': '    63.13', 'totPublicHolding': '2271992389', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '50399840', 'totDematShares': '6162725827', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '0.82', 'broadcastDt': '31-Oct-2025 16:30:51', 'disclosureToDate': None, 'compBroadcastDate': None, 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
