comNameList,data
Adani Ports and Special Economic Zone Limited,"{'comName': 'Adani Ports and Special Economic Zone Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '2160138945', 'totPromoterHolding': '1423376085', 'percPromoterHolding': '    65.89', 'totPublicHolding': '736762860', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '20063652', 'totDematShares': '2160028086', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '0.93', 'broadcastDt': '31-Oct-2025 16:30:46', 'disclosureToDate': None, 'compBroadcastDate': '31-12-2018', 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
