comNameList,data
Eicher Motors Limited,"{'comName': 'Eicher Motors Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '274277990', 'totPromoterHolding': '134564944', 'percPromoterHolding': '    49.06', 'totPublicHolding': '139713046', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '1352326', 'totDematShares': '273049590', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '0.5', 'broadcastDt': '31-Oct-2025 16:30:17', 'disclosureToDate': None, 'compBroadcastDate': None, 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
