acquirerName,acquirerDate,symbol,noOfShareAcq,noOfShareSale,noOfShareAft,regType,company,application_no,promoterType,acqSaleType,acquisitionMode,acqType,totAcqShare,totAcqDiluted,totSaleShare,totSaleDiluted,totAftShare,totAftDiluted,remarks,attachement,timestamp,time,sysTime,timeDifference
Life Insurance Corporation of India,03-JUN-2025 to 15-OCT-2025,DRREDDY,17140819,,85699891,Reg29(2),Dr. Reddy's Laboratories Limited,158683,N,Acquisition,Others,Equity shares,2.05,0,,,10.27,0,,https://nsearchives.nseindia.com/corporate/DRREDDY1_10172025181438_47891.zip,17-Oct-2025 18:14,"17-Oct-2025, 18-14",17-Oct-2025 18:14,00:00:04
VSD Family Trust,17-SEP-2025 to 17-SEP-2025,DRREDDY,75630620,,75630620,Reg29(2),Dr. Reddy's Laboratories Limited,157616,Y,Acquisition,Others,Equity shares,9.06,9,,,9.06,9,,https://nsearchives.nseindia.com/corporate/DRREDDY_09182025205812_47569.zip,18-Sep-2025 20:58,"18-Sep-2025, 20-58",18-Sep-2025 20:58,00:00:05
GVP Family Trust,17-SEP-2025 to 17-SEP-2025,DRREDDY,96095920,,96095920,Reg29(2),Dr. Reddy's Laboratories Limited,157617,Y,Acquisition,Others,Equity shares,11.51,11.43,,,11.51,11.43,,https://nsearchives.nseindia.com/corporate/DRREDDY_09182025205812_47569.zip,18-Sep-2025 20:58,"18-Sep-2025, 20-58",18-Sep-2025 20:58,00:00:05
Life Insurance Corporation of India,28-OCT-2024 to 03-JUN-2025,DRREDDY,16789472,,68559072,Reg29(2),Dr. Reddy's Laboratories Limited,151595,N,Acquisition,Others,Equity shares,2.01,0,,,8.21,0,,https://nsearchives.nseindia.com/corporate/Disclosure2_06042025171851_45788.zip,04-Jun-2025 17:18,"04-Jun-2025, 17-18",04-Jun-2025 17:18,00:00:04
Satish Reddy Kallam,18-MAR-2025 to 18-MAR-2025,DRREDDY,5602495,,85738125,Reg29(2),Dr. Reddy's Laboratories Limited,148583,Y,Acquisition,Others,Equity shares,0.67,.67,,,10.27,10.27,,https://nsearchives.nseindia.com/corporate/DRREDDY_03212025182519_44906.zip,21-Mar-2025 18:25,"21-Mar-2025, 18-25",21-Mar-2025 18:25,00:00:03
LIFE Insurance Corporation of India,12-JUN-2024 to 12-JUN-2024,DRREDDY,108300,,8369879,Reg29(1),Dr. Reddy's Laboratories Limited,134053,N,Acquisition,Open Market,Equity shares,0.06,0,,,4.91,0,,https://nsearchives.nseindia.com/corporate/DRREDDY_06182024203854_40688.zip,18-Jun-2024 20:38,"18-Jun-2024, 20-38",18-Jun-2024 20:39,00:01:01
APS Trust,22-MAY-2024 to 22-MAY-2024,DRREDDY,,34345308,0,Reg29(2),Dr. Reddy's Laboratories Limited,132792,Y,Sale,Others,Equity shares,,-,20.59,0,0,0,,https://nsearchives.nseindia.com/corporate/drreddy1_05272024193527_40308.zip,27-May-2024 19:35,"27-May-2024, 19-35",27-May-2024 19:36,00:00:39
K Satish Reddy and G V Prasad alongwith PACs,22-MAY-2024 to 22-MAY-2024,DRREDDY,34345308,,44461128,Reg29(2),Dr. Reddy's Laboratories Limited,132789,Y,Acquisition,Others,Equity shares,20.59,20.59,,,26.65,26.65,,https://nsearchives.nseindia.com/corporate/drreddy_05272024193324_40307.zip,27-May-2024 19:33,"27-May-2024, 19-33",27-May-2024 19:34,00:00:42
Life Insurance Corporation of India,11-SEP-2023 to 22-NOV-2023,DRREDDY,,3391906,9328967,Reg29(2),Dr. Reddy's Laboratories Limited,124405,N,Sale,Open Market,Equity shares,,-,2.03,0,5.59,0,,https://nsearchives.nseindia.com/corporate/Disclosure_11242023184802_2.zip,24-Nov-2023 18:48,"24-Nov-2023, 18-48",24-Nov-2023 18:52,00:04:00
