comNameList,data
Trent Limited,"{'comName': 'Trent Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '355487461', 'totPromoterHolding': '131550881', 'percPromoterHolding': '    37.01', 'totPublicHolding': '223936580', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '6657064', 'totDematShares': '354201620', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '1.88', 'broadcastDt': '31-Oct-2025 16:30:09', 'disclosureToDate': None, 'compBroadcastDate': None, 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
