comNameList,data
Vedanta Limited,"{'comName': 'Vedanta Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '3910388057', 'totPromoterHolding': '2209780680', 'percPromoterHolding': '    56.51', 'totPublicHolding': '1700607377', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '91304642', 'totDematShares': '3905432177', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '2.34', 'broadcastDt': '31-Oct-2025 16:30:12', 'disclosureToDate': '30-Sep-2025', 'compBroadcastDate': '30-12-2020', 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
