comNameList,data
Titan Company Limited,"{'comName': 'Titan Company Limited', 'shp': '30-Sep-2025', 'totIssuedShares': '887786160', 'totPromoterHolding': '470342820', 'percPromoterHolding': '    52.98', 'totPublicHolding': '417443340', 'totPromoterShares': '0', 'percPromoterShares': '     0.00', 'percTotShares': '     0.00', 'disclosureFromDate': None, 'numSharesPledged': '11192567', 'totDematShares': '883199251', 'sharesCollateral': '0', 'nbfcPromoShare': '0', 'nbfcNonPromoShare': '0', 'percSharesPledged': '1.27', 'broadcastDt': '31-Oct-2025 16:30:12', 'disclosureToDate': None, 'compBroadcastDate': '12-01-2015', 'noOfPledgeShare': None, 'noOfSecPledgeShare': None}"
