acquirerName,acquirerDate,symbol,noOfShareAcq,noOfShareSale,noOfShareAft,regType,company,application_no,promoterType,acqSaleType,acquisitionMode,acqType,totAcqShare,totAcqDiluted,totSaleShare,totSaleDiluted,totAftShare,totAftDiluted,remarks,attachement,timestamp,time,sysTime,timeDifference
Life Insurance Corporation of India,28-APR-2025 to 28-APR-2025,HCLTECH,162168.0,,135757092,Reg29(1),HCL Technologies Limited,150269,N,Acquisition,Others,Equity shares,0.0,0,,,5.0,0.0,,https://nsearchives.nseindia.com/corporate/SAST_04292025164934_45407.zip,29-Apr-2025 16:49,"29-Apr-2025, 16-49",29-Apr-2025 16:49,00:00:03
Mr. Shiv Nadar along with PACs,07-MAR-2025 to 07-MAR-2025,HCLTECH,,0.0,1650300415,Reg29(2),HCL Technologies Limited,147827,Y,Sale,Others,Equity shares,,-,0.0,0.0,60.81,60.81,,https://nsearchives.nseindia.com/corporate/HCL2_03112025124738_44665.zip,11-Mar-2025 12:47,"11-Mar-2025, 12-47",11-Mar-2025 12:47,00:00:04
Ms. Roshni Nadar Malhotra along with PACs,07-MAR-2025 to 07-MAR-2025,HCLTECH,0.0,,1650300375,Reg29(1),HCL Technologies Limited,147821,Y,Acquisition,Others,Equity shares,0.0,0,,,60.81,60.81,,https://nsearchives.nseindia.com/corporate/HCL_03112025124359_44663.zip,11-Mar-2025 12:43,"11-Mar-2025, 12-43",11-Mar-2025 12:44,00:00:06
