Date,Close,High,Low,Open,Volume
,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
2018-01-01,535.1268920898438,545.7073466692493,532.5167556950996,532.7498046035001,5314142
2018-01-02,533.355712890625,542.5378164061725,528.7413334851497,537.8768386019958,3839130
2018-01-03,530.4659423828125,539.6947024093027,528.5549526107399,536.0125180796745,2182632
2018-01-04,541.7921142578125,544.3556522531942,522.1227522279517,533.2159030393764,6246746
2018-01-05,539.5082397460938,547.5250996860134,536.2921533306848,545.3344626375202,4600683
2018-01-08,551.4868774414062,563.6054198731188,546.4064570931656,548.1309961420745,10475190
2018-01-09,546.7327270507812,557.4529766007965,544.7284837240529,556.5207809877518,4025566
2018-01-10,545.4276123046875,553.7241757437037,541.9785341684276,550.7411385017707,2929462
2018-01-11,548.08447265625,557.9191259022526,541.1396033187262,546.0336307389214,5930449
2018-01-12,543.889404296875,551.3469673157117,540.3004179560455,549.9952726392095,2842683
2018-01-15,537.3641967773438,547.012399049226,535.5464038705045,547.012399049226,4456611
2018-01-16,538.5294799804688,544.3557032429875,533.3558051026945,538.2031773397408,4868363
2018-01-17,544.1692504882812,546.1734940410554,537.5972820544459,543.4701036996453,4812606
2018-01-18,537.59716796875,549.4826608532913,535.3598759612155,546.2665749287227,3679687
2018-01-19,533.3090209960938,541.2793380116224,529.1141412602145,540.673388179983,4693971
2018-01-22,537.0845336914062,539.6480716677405,530.2794600914089,534.1480947052864,3072409
2018-01-23,540.0674438476562,546.1267146389589,536.4785139068717,539.7411981791116,4790590
2018-01-24,546.7792358398438,556.0545920488323,536.1055864404558,537.87678057364,7168397
2018-01-25,540.53369140625,555.5886757649421,538.809152000229,550.9276969414107,4213982
2018-01-29,548.08447265625,553.91069577553,539.1353598070099,541.6522995738809,6006564
2018-01-30,551.8131713867188,554.4233075671734,540.7200214989093,545.9869491550335,3542190
2018-01-31,540.5804443359375,554.5633833317277,536.0592599225973,549.9956005010797,4781423
2018-02-01,516.7160034179688,540.6734414260138,512.2880743718074,540.6734414260138,8789899
2018-02-02,513.8263549804688,528.8812835586173,507.72048364829686,514.5721002681804,10873325
