acquirerName,acquirerDate,symbol,noOfShareAcq,noOfShareSale,noOfShareAft,regType,company,application_no,promoterType,acqSaleType,acquisitionMode,acqType,totAcqShare,totAcqDiluted,totSaleShare,totSaleDiluted,totAftShare,totAftDiluted,remarks,attachement,timestamp,time,sysTime,timeDifference
Life Insurance Corporation of India,17-JUL-2025 to 17-JUL-2025,CIPLA,300000.0,,40586998,Reg29(1),Cipla Limited,154546,N,Acquisition,Others,Warrant,0.03,0,,,5.02,0,,https://nsearchives.nseindia.com/corporate/SAST_07212025175914_46703.zip,21-Jul-2025 17:59,"21-Jul-2025, 17-59",21-Jul-2025 17:59,00:00:04
Samina Hamied along with PACs,02-DEC-2024 to 02-DEC-2024,CIPLA,,8954750.0,0,Reg29(2),Cipla Limited,142329,Y,Sale,Open Market,Equity shares,,-,1.11,1.11,0.0,0,,https://nsearchives.nseindia.com/corporate/Regulation_12032024204901_43050.zip,03-Dec-2024 20:49,"03-Dec-2024, 20-49",03-Dec-2024 20:49,00:00:04
Rumana Hamied along with PACs,02-DEC-2024 to 02-DEC-2024,CIPLA,,4943250.0,0,Reg29(2),Cipla Limited,142330,Y,Sale,Open Market,Equity shares,,-,0.61,0.61,0.0,0,,https://nsearchives.nseindia.com/corporate/Regulation_12032024204901_43050.zip,03-Dec-2024 20:49,"03-Dec-2024, 20-49",03-Dec-2024 20:49,00:00:04
HDFC Mutual Fund,24-JUL-2024 to 24-JUL-2024,CIPLA,198728.0,,40340223,Reg29(1),Cipla Limited,136502,N,Acquisition,Open Market,Equity shares,0.02,0,,,5.0,0,,https://nsearchives.nseindia.com/corporate/cipla_07262024142541_41353.zip,26-Jul-2024 14:25,"26-Jul-2024, 14-25",26-Jul-2024 14:25,00:00:03
"BlackRock, Inc. (on behalf of discretionary management clients)",19-JUN-2024 to 19-JUN-2024,CIPLA,23573.0,,40378340,Reg29(2),Cipla Limited,134622,N,Acquisition,Others,Equity shares,0.0,0,,,5.0,5,,https://nsearchives.nseindia.com/corporate/NSE_06252024220136_40860.zip,25-Jun-2024 22:01,"25-Jun-2024, 22-01",25-Jun-2024 22:01,00:00:22
Okasa Pharma Private Limited,15-MAY-2024 to 15-MAY-2024,CIPLA,,189375.0,0,Reg29(2),Cipla Limited,132636,Y,Sale,Open Market,Equity shares,,-,0.02,0.02,0.0,0,,https://nsearchives.nseindia.com/corporate/CIPLA_05152024122027_40260.zip,15-May-2024 12:20,"15-May-2024, 12-20",15-May-2024 12:22,00:01:37
