Timestamp,Close,Anomaly_Score,Anomaly_Label
0,283.36627197265625,0.5745071229516849,0
1,279.81378173828125,0.4792603548243223,0
2,279.4447326660156,0.5971532807151039,0
3,284.6580810546875,0.7284544784612038,0
4,282.6741943359375,0.4648769937914996,0
5,282.1667175292969,0.4648794564576229,0
6,280.7826843261719,0.7368819223261087,0
7,277.8299560546875,0.6151152093729363,0
8,278.8449401855469,0.42957884210975716,0
9,278.89111328125,0.5813840065378947,0
10,279.21405029296875,0.43048734607813066,0
11,273.2625427246094,0.4301405369644615,0
12,283.36627197265625,0.5362943407349051,0
13,279.81378173828125,0.21300796330133032,0
14,285.3501281738281,0.24126232512304507,0
15,282.8126525878906,0.4156568706138541,0
16,293.51617431640625,0.3480753319498364,0
17,304.4041748046875,0.547137099889291,0
18,288.9486694335937,0.3637963886718184,0
19,287.9798889160156,0.2881544447997063,0
20,289.3177490234375,0.7198473153382331,0
21,289.0409851074219,0.46613355492701963,0
22,282.3973999023437,0.5101292307031886,0
23,274.3697814941406,0.2862877720679815,0
24,275.01568603515625,0.4183425913212226,0
25,269.2026062011719,0.5166383884564799,0
26,270.17138671875,0.3273509633866546,0
27,278.1067810058594,0.5563547027518508,0
28,273.4931640625,0.40990419651217924,0
29,266.4344482421875,0.4562459375310085,0
30,254.8543243408203,0.4097440081655905,0
31,257.1611328125,0.7778417276763406,1
32,250.65597534179688,0.4979754162893099,0
33,247.7493896484375,0.34134336065661497,0
34,248.810546875,0.6233817368154784,0
35,252.17843627929688,0.3168734525043467,0
36,251.5325469970703,0.5313295392507134,0
37,254.7158966064453,0.2060494814180337,0
38,253.2395782470703,0.3007720926652354,0
39,246.91896057128903,0.5295291853803685,0
40,247.28805541992188,0.6107699869993115,0
41,241.89015197753903,0.5257052421784956,0
42,243.1358337402344,0.4826527576417639,0
43,236.7229461669922,0.4548344456616067,0
44,227.58804321289065,0.2782217014448859,0
45,236.95361328125,0.3920233687407937,0
46,233.6779937744141,0.4309041843560319,0
47,233.30889892578125,0.6585683339328373,0
48,235.0159149169922,0.5515427434352692,0
49,237.18426513671875,0.2355439766955899,0
50,234.0932006835937,0.5486125954092193,0
51,232.8013916015625,0.44223765793755254,0
52,228.78759765625,0.3984616999541062,0
53,229.8487091064453,0.5917514433261302,0
54,228.83370971679688,0.6546499283743926,0
55,222.8822021484375,0.6396920178674298,0
56,216.65386962890625,0.37411737151660424,0
57,227.4496307373047,0.45361814362231784,0
58,234.69297790527344,0.5496895147105346,0
59,230.5868682861328,0.6463317690683539,0
60,227.126693725586,0.4281238643232065,0
61,231.1405029296875,0.4721511535004274,0
62,228.18783569335932,0.33404975389909575,0
63,239.26040649414065,0.3205690063878994,0
64,239.6295166015625,0.6218788733591297,0
65,240.50607299804688,0.7034360042856235,0
66,242.9512634277344,0.48919848176294994,0
67,237.18426513671875,0.6505299346838036,0
68,234.1854705810547,0.5542454037571451,0
69,231.5557403564453,0.40323203680923136,0
70,229.7564239501953,0.554209340826262,0
71,228.9721221923828,0.7307054849698954,0
72,227.4035186767578,0.4946260941335073,0
73,227.126693725586,0.7346965483721009,0
74,222.5592498779297,0.10703823438653837,0
75,223.712631225586,0.6232853756562836,0
76,222.005615234375,0.5130570602357257,0
77,218.868392944336,0.4551488974301199,0
78,215.1775054931641,0.5137641164803254,0
79,223.85104370117188,0.2018646628098661,0
80,227.3573608398437,0.4670492168243732,0
81,222.37469482421875,0.5535668857267619,0
