Timestamp,Close,Anomaly_Score,Anomaly_Label
0,248.5124664306641,0.5745071229516849,0
1,236.0818634033203,0.4792603548243223,0
2,224.3002319335937,0.5971532807151039,0
3,213.11767578125,0.7284544784612038,0
4,214.16603088378903,0.4648769937914996,0
5,210.8212432861328,0.4648794564576229,0
6,219.90708923339844,0.7368819223261087,0
7,230.88995361328125,0.6151152093729363,0
8,233.136459350586,0.42957884210975716,0
9,244.768310546875,0.5813840065378947,0
10,253.05538940429688,0.43048734607813066,0
11,254.6529083251953,0.4301405369644615,0
12,252.45632934570312,0.5362943407349051,0
13,251.4079742431641,0.21300796330133032,0
14,252.8057861328125,0.24126232512304507,0
15,249.76052856445312,0.4156568706138541,0
16,243.8697204589844,0.3480753319498364,0
17,239.82601928710932,0.547137099889291,0
18,242.17236328125,0.3637963886718184,0
19,239.0272674560547,0.2881544447997063,0
20,232.8369140625,0.7198473153382331,0
21,229.29244995117188,0.46613355492701963,0
22,227.29556274414065,0.5101292307031886,0
23,227.44532775878903,0.2862877720679815,0
24,229.3922882080078,0.4183425913212226,0
25,230.0412750244141,0.5166383884564799,0
26,226.9960327148437,0.3273509633866546,0
27,224.6996154785156,0.5563547027518508,0
28,230.84002685546875,0.40990419651217924,0
29,231.0397186279297,0.4562459375310085,0
30,224.3002319335937,0.4097440081655905,0
31,225.049057006836,0.7778417276763406,1
32,224.74954223632807,0.4979754162893099,0
33,219.3080139160156,0.34134336065661497,0
34,219.80723571777344,0.6233817368154784,0
35,224.74954223632807,0.3168734525043467,0
36,224.7994537353516,0.5313295392507134,0
37,224.2003936767578,0.2060494814180337,0
38,224.4499969482422,0.3007720926652354,0
39,220.60598754882807,0.5295291853803685,0
40,215.6636962890625,0.6107699869993115,0
41,213.8665008544922,0.5257052421784956,0
42,213.8665008544922,0.4826527576417639,0
43,206.27835083007807,0.4548344456616067,0
44,209.8227996826172,0.2782217014448859,0
45,215.51394653320312,0.3920233687407937,0
46,222.55294799804688,0.4309041843560319,0
47,218.65902709960932,0.6585683339328373,0
48,218.65902709960932,0.5515427434352692,0
49,217.3111267089844,0.2355439766955899,0
50,217.01161193847656,0.5486125954092193,0
51,218.70895385742188,0.44223765793755254,0
52,216.81190490722656,0.3984616999541062,0
53,216.86183166503903,0.5917514433261302,0
54,213.8165740966797,0.6546499283743926,0
55,214.8150177001953,0.6396920178674298,0
56,221.6044311523437,0.37411737151660424,0
57,224.40008544921875,0.45361814362231784,0
58,223.801010131836,0.5496895147105346,0
59,226.59664916992188,0.6463317690683539,0
60,220.45623779296875,0.4281238643232065,0
61,215.1644744873047,0.4721511535004274,0
62,219.857162475586,0.33404975389909575,0
63,221.55450439453125,0.3205690063878994,0
64,220.9055328369141,0.6218788733591297,0
65,226.14735412597656,0.7034360042856235,0
66,225.99758911132807,0.48919848176294994,0
67,225.69805908203125,0.6505299346838036,0
68,229.04283142089844,0.5542454037571451,0
69,225.1489105224609,0.40323203680923136,0
70,229.74176025390625,0.554209340826262,0
71,242.1224365234375,0.7307054849698954,0
72,246.6653594970703,0.4946260941335073,0
73,248.7620849609375,0.7346965483721009,0
74,243.8697204589844,0.10703823438653837,0
75,245.21762084960932,0.6232853756562836,0
76,240.17547607421875,0.5130570602357257,0
77,239.3767242431641,0.4551488974301199,0
78,238.228515625,0.5137641164803254,0
79,237.2799835205078,0.2018646628098661,0
80,239.77609252929688,0.4670492168243732,0
81,237.92898559570312,0.5535668857267619,0
82,231.7386474609375,0.7216841067112274,0
83,237.62945556640625,0.4222594672589529,0
84,236.3813934326172,0.37872595956602184,0
85,234.33457946777344,0.42473644346231954,0
86,233.6356811523437,0.6373103176553111,0
87,232.9866943359375,0.5493126664489527,0
