Timestamp,Close,Anomaly_Score,Anomaly_Label
0,168.06675720214844,0.5745071229516849,0
1,167.96937561035156,0.4792603548243223,0
2,167.05874633789062,0.5971532807151039,0
3,170.82786560058594,0.7284544784612038,0
4,176.7201385498047,0.4648769937914996,0
5,178.89691162109375,0.4648794564576229,0
6,177.2071075439453,0.7368819223261087,0
7,175.522216796875,0.6151152093729363,0
8,173.3941650390625,0.42957884210975716,0
9,172.3958740234375,0.5813840065378947,0
10,169.2841796875,0.43048734607813066,0
11,164.33660888671875,0.4301405369644615,0
12,165.68548583984375,0.5362943407349051,0
13,161.74105834960938,0.21300796330133032,0
14,165.753662109375,0.24126232512304507,0
15,166.1870880126953,0.4156568706138541,0
16,166.4159393310547,0.3480753319498364,0
17,169.38156127929688,0.547137099889291,0
18,166.57176208496094,0.3637963886718184,0
19,167.05874633789062,0.2881544447997063,0
20,163.46493530273438,0.7198473153382331,0
21,163.41134643554688,0.46613355492701963,0
22,168.4368896484375,0.5101292307031886,0
23,158.64395141601562,0.2862877720679815,0
24,156.3114013671875,0.4183425913212226,0
25,161.88229370117188,0.5166383884564799,0
26,159.8857421875,0.3273509633866546,0
27,161.88229370117188,0.5563547027518508,0
28,159.66659545898438,0.40990419651217924,0
29,160.09510803222656,0.4562459375310085,0
30,162.64195251464844,0.4097440081655905,0
31,163.33343505859375,0.7778417276763406,1
32,163.1581268310547,0.4979754162893099,0
33,159.9879913330078,0.34134336065661497,0
34,159.60328674316406,0.6233817368154784,0
35,155.4835662841797,0.3168734525043467,0
36,155.86337280273438,0.5313295392507134,0
37,159.0822296142578,0.2060494814180337,0
38,163.12893676757812,0.3007720926652354,0
39,161.36123657226562,0.5295291853803685,0
40,159.7493896484375,0.6107699869993115,0
41,161.60958862304688,0.5257052421784956,0
42,159.4280242919922,0.4826527576417639,0
43,159.5059051513672,0.4548344456616067,0
44,157.61648559570312,0.2782217014448859,0
45,158.56117248535156,0.3920233687407937,0
46,161.10800170898438,0.4309041843560319,0
47,162.18418884277344,0.6585683339328373,0
48,163.68893432617188,0.5515427434352692,0
49,166.5522918701172,0.2355439766955899,0
50,168.12522888183594,0.5486125954092193,0
51,164.39016723632812,0.44223765793755254,0
52,158.9312744140625,0.3984616999541062,0
