acquirerName,acquirerDate,symbol,noOfShareAcq,noOfShareSale,noOfShareAft,regType,company,application_no,promoterType,acqSaleType,acquisitionMode,acqType,totAcqShare,totAcqDiluted,totSaleShare,totSaleDiluted,totAftShare,totAftDiluted,remarks,attachement,timestamp,time,sysTime,timeDifference
GQG Partners LLC,28-MAY-2025 to 29-MAY-2025,ITC,63356095.0,,684422537,Reg29(1),ITC Limited,152066,N,Acquisition,Others,Equity shares,0.51,.51,,,5.47,5.47,,https://nsearchives.nseindia.com/corporate/ITC_06112025164158_45937.zip,11-Jun-2025 16:41,"11-Jun-2025, 16-41",11-Jun-2025 16:42,00:00:04
Tobacco Manufacturers (India) Limited,28-MAY-2025 to 28-MAY-2025,ITC,,313000000.0,2228495863,Reg29(2),ITC Limited,151262,N,Sale,Open Market,Equity shares,,-,2.5,2.5,17.81,17.81,,https://nsearchives.nseindia.com/corporate/Disclosure_05302025171039_45703.zip,30-May-2025 17:10,"30-May-2025, 17-10",30-May-2025 17:10,00:00:05
Tobacco Manufacturers (India) Limited (TMIL) alongwith PAC,13-MAR-2024 to 13-MAR-2024,ITC,,436851457.0,2541495863,Reg29(2),ITC Limited,130357,N,Sale,Open Market,Equity shares,,-,3.5,3.5,20.37,20.37,,https://nsearchives.nseindia.com/corporate/Virginia_03202024133514_39601.zip,20-Mar-2024 13:35,"20-Mar-2024, 13-35",20-Mar-2024 20:26,06:51:07
Tobacco Manufacturers ( India) ltd,13-MAR-2024 to 13-MAR-2024,ITC,,436851457.0,2541495863,Reg29(2),ITC Limited,130291,N,Sale,Open Market,Equity shares,,-,3.5,3.5,20.37,20.37,,https://nsearchives.nseindia.com/corporate/ITC_03142024192602_1.zip,14-Mar-2024 19:26,"14-Mar-2024, 19-26",14-Mar-2024 19:30,00:04:00
