Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label,Returns,Log_Returns,Volume_MA5,Volume_Ratio,Volatility_20,ATR,ATR_Percent,MA5,MA20,MA_Cross,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Position,Price_Gap,Intraday_Range,Volume_Price_Trend,IsoForest_Anomaly,IsoForest_Score,WaveLSTM_Score,WaveLSTM_Anomaly,Suspicious_Volume_Spike,Suspicious_Gap,Suspicious_RSI,Suspicious_BB,Pattern_Score,Pattern_Anomaly,Sentiment_Score,Sentiment_Anomaly,IsoForest_Score_Norm,WaveLSTM_Score_Norm,Combined_Suspiciousness,Is_Suspicious
2024-01-31,678.6741943359375,684.419718150093,673.6407120428879,674.431822343569,18105120,0.0067036330388323,-0.0994932164553571,0.2421441595942123,0,0.006703633038832368,0.006681263606202544,22112088.0,0.8187883478032468,0.01953336524677078,16.41084258661835,0.02418073756683186,692.4802734375,730.1354553222657,-0.05157287132172681,17.664409491888094,-11.659647027402116,-4.321640808008455,-7.338006219393661,730.1354553222657,788.5512296954998,671.7196809490315,0.059525988155799625,0.0004107588835120082,0.01598235099546361,0.005488856620144813,0,0.47134636571515165,0.0,0,0,0,0,0,0.0,0,0,0,0.2998420244307677,0.0,0.07496050610769192,0
2024-02-01,666.8469848632812,680.3603227910263,665.8283857893349,678.970945445496,19111370,-0.0174269326450946,-0.0619603292690977,-0.8204147009270276,0,-0.01742693264509465,-0.017580569194879568,21807012.0,0.8763864577136932,0.01914462432504178,16.91730101797389,0.025369089764186788,686.309521484375,726.7398162841797,-0.05563242015075606,16.727541870235243,-14.084187016525789,-6.274150049711922,-7.8100369668138665,726.7398162841797,791.5672824612143,661.9123501071451,0.03805975342812516,0.0004372512054165574,0.021402884908656147,0.015272727769649622,0,0.4861267116829744,0.0,0,0,0,0,0,0.0,0,0,0,0.3436965552081839,0.0,0.08592413880204597,0
2024-02-02,677.2304077148438,683.3319218680859,667.8061338582696,668.0039265150391,13675080,0.0155709226962934,-0.2647326614746033,0.632604015270927,0,0.015570922696293454,0.015450939773193558,22205330.0,0.6158467358962916,0.019665211959750125,17.089997830526404,0.02523513066726082,681.6181640625,724.0870849609375,-0.05865167571760878,22.66654070561465,-14.994944592306865,-8.01830895823091,-6.976635634075954,724.0870849609375,792.5441019161533,655.6300680057218,0.15776570956380404,0.001734943214889165,0.023242061002266855,0.009589301917405807,0,0.4722940804130728,0.0,0,0,0,0,0,0.0,0,0,0,0.30265397372333996,0.0,0.07566349343083499,0
2024-02-05,653.48681640625,681.8485441089881,652.6759087917798,681.7496779629142,17712220,-0.0350598423197077,-0.1141482935986925,-1.596857518594189,0,-0.03505984231970771,-0.03568919233255872,22027052.0,0.8041121435587477,0.01750258068470996,18.4536237428996,0.028238708539496574,670.078662109375,718.6612213134765,-0.06760147585994486,19.64180523951846,-17.43169419803678,-9.900986006192085,-7.530708191844695,718.6612213134765,791.5246463030513,645.7977963239017,0.052763235350578336,0.006673164991689768,0.042790831092692175,0.028192044960531865,1,0.565943111335997,0.0,0,0,0,0,0,0.0,0,0,0,0.5805185323625964,0.0,0.1451296330906491,0
2024-02-06,652.4929809570312,662.4660886093387,646.2480566183943,657.4226475151314,24395330,-0.0015208194324166,0.1351301299375678,-0.1200091757535102,0,-0.0015208194324166646,-0.001521977052125573,18599824.0,1.3115892924578212,0.0174541031289053,17.88889420365866,0.027416224734587144,665.7462768554688,713.1579772949219,-0.06648134347356023,21.818573600317876,-19.221457039523102,-11.765080212858289,-7.456376826664814,713.1579772949219,788.6406082192703,637.6753463705735,0.09815261077285817,0.006022816390582923,0.024669110582429554,0.0019946904833194785,0,0.48821194357789194,0.0,0,0,0,0,0,0.0,0,0,0,0.3498836137867039,0.0,0.08747090344667598,0
2024-02-07,663.4747314453125,666.2832423008938,655.1729324594918,656.7304062751721,15382370,0.0168304499952995,-0.2010511479697797,0.6880657027074046,0,0.01683044999529959,0.016690387332296264,18055274.0,0.851959931485947,0.018150200938141688,17.555844054541524,0.02646045617486878,662.7063842773438,708.0809509277344,-0.06408104411076228,27.360221403897228,-19.52860786453391,-13.317785743193415,-6.210822121340495,708.0809509277344,782.5297384163862,633.6321634390827,0.2004234656661047,0.006494208277805015,0.016917611450971475,0.014338869024873096,0,0.46312346532989945,0.0,0,0,0,0,0,0.0,0,0,0,0.2754439867387047,0.0,0.06886099668467617,0
2024-02-08,650.2680053710938,666.2733980551434,646.4162088611463,665.7146654443156,21932090,-0.0199053942046131,0.0432518600914246,-0.9295506128249316,0,-0.019905394204613125,-0.02010617545096503,18619418.0,1.1779149058257352,0.018323329102235636,17.73101992304534,0.02726724946728178,659.3905883789063,702.395751953125,-0.06122640043684193,26.780262690805827,-20.600232865952535,-14.77427516774524,-5.825957698207295,702.395751953125,776.2370519858049,628.5544519204451,0.14702851548549994,0.003376065270976745,0.02982837877057115,0.023446860539951004,0,0.47183389553265065,0.0,0,0,0,0,0,0.0,0,0,0,0.30128856644223095,0.0,0.07532214161055774,0
2024-02-09,658.0654296875,660.3596915985137,649.9069809756037,650.6980912033707,12098740,0.0119910932907676,-0.3235297709277095,0.4749707668912766,0,0.01199109329076764,0.011919769730464522,18304150.0,0.6609834381820516,0.01885298457251576,17.5957565511679,0.026738612541193228,655.5575927734375,697.3224304199218,-0.05989315103679357,31.72744813085785,-20.583047860445276,-15.936029706285249,-4.647018154160028,697.3224304199218,768.5306858795584,626.1141749602853,0.22435077591056754,0.0006613978063268423,0.016063840918265543,0.007925914070893327,0,0.4340107042118907,0.0,0,0,0,0,0,0.0,0,0,0,0.18906397362908242,0.0,0.047265993407270605,0
2024-02-12,649.6251220703125,659.7811740934939,647.8797543365469,659.5438470564857,5447840,-0.0128259398479504,-0.571606769076373,-0.6178158175093731,0,-0.01282593984795044,-0.012908902359332675,15851274.0,0.3436846779634243,0.018848454571040035,17.544896429882833,0.02700772466121446,654.78525390625,691.8804931640625,-0.0536150962837108,27.9924190420854,-21.008320069348315,-16.950487778897863,-4.0578322904504525,691.8804931640625,759.9824115673418,623.7785747607832,0.18976372410299636,0.00224661151048117,0.01804492576204373,0.004408079006221098,0,0.4422461186596606,0.0,0,0,0,0,0,0.0,0,0,0,0.21349914159813815,0.0,0.05337478539953454,0
2024-02-13,653.036865234375,656.532670846935,648.0379682310628,652.6759253268659,9480140,0.0052518645725854,-0.4212029320565928,0.1782173761345307,0,0.0052518645725854185,0.005238121628229373,12868236.0,0.7367085900507264,0.019016097895231312,15.944995435124302,0.024416685005067273,654.8940307617188,686.6521636962891,-0.04625068501002663,34.32660725581256,-20.82993764364221,-17.726377751846734,-3.103559891795477,686.6521636962891,749.3502704756914,623.9540569168868,0.231927324534802,0.004696251965796386,0.013015192205255668,0.0038690937444067646,0,0.4154320582905815,0.0,0,0,0,0,0,0.0,0,0,0,0.13393956712787297,0.0,0.03348489178196824,0
2024-02-14,657.2743530273438,658.2137625195079,647.7314156611072,649.101055869035,6361260,0.0064888952194879,-0.5375364189509836,0.2326884520230702,0,0.006488895219487922,0.006467932971258637,11064014.0,0.5749504655362873,0.01882699420816295,15.936515119752617,0.024246366903486388,653.653955078125,682.5408020019531,-0.04232252026413718,36.52954589642361,-20.114767911884883,-18.204055783854365,-1.910712128030518,682.5408020019531,741.3078320457355,623.7737719581708,0.28502870609774333,-0.006026932895936019,0.016149021425279606,0.0037307933272607697,0,0.41118416961397075,0.0,0,0,0,0,0,0.0,0,0,0,0.1213357238137164,0.0,0.0303339309534291,0
2024-02-15,654.5944213867188,660.3300464273348,651.2568739291971,657.2248766772686,8808590,-0.0040773409585836,-0.4462515883447245,-0.2325823592968802,0,-0.004077340958583697,-0.004085675977420732,8439314.0,1.043756637091593,0.018819237215611066,15.950285311832529,0.02436666856714546,654.51923828125,678.4010070800781,-0.035203026749058404,34.61001706954822,-19.539005342245673,-18.471045695532627,-1.0679596467130459,678.4010070800781,732.3682499517259,624.4337642084303,0.2794348531943778,-7.527503522269981e-05,0.013805278558548894,0.004255751687207132,0,0.40337017994701646,0.0,0,0,0,0,0,0.0,0,0,0,0.09815095864719856,0.0,0.02453773966179964,0
2024-02-16,654.5745849609375,658.6093256579569,652.8737009595312,657.6253721096629,10294310,-3.030338348930517e-05,-0.3908345834747923,-0.0543761916253431,0,-3.030338348930517e-05,-3.0303842646106647e-05,8078428.0,1.2742961873275345,0.01877769340392889,15.37213047239985,0.02348415417521473,653.8210693359375,674.7437957763672,-0.03100840136863465,29.676549369103427,-18.866824977294527,-18.55020155188501,-0.31662342540951727,674.7437957763672,724.3785658551895,625.1090256975448,0.29682377108426217,0.004630272767255221,0.008721720513954307,3.861548604354573e-05,0,0.4180748898731337,0.0,0,0,0,0,0,0.0,0,0,0,0.14178107092141615,0.0,0.03544526773035404,0
2024-02-19,663.8307495117188,673.1362989885329,655.1778493735877,657.5116456678188,13158810,0.0141407331776157,-0.2839894104610879,0.5696274334037311,0,0.014140733177615772,0.014041685654526223,9620622.0,1.3677712314234984,0.019162579526683307,13.966834931285868,0.0210397528911687,656.6621948242188,672.0107147216797,-0.02283969520310061,45.37027964276232,-17.38679788985121,-18.31752081947825,0.9307229296270414,672.0107147216797,717.3350698379686,626.6863596053909,0.4097619239261804,0.004486976387964381,0.02731274758898785,0.019341288031578644,0,0.4102825317415612,0.0,0,0,0,0,0,0.0,0,0,0,0.11866048834143787,0.0,0.029665122085359468,0
2024-02-20,668.8543701171875,671.6628809910871,660.7107689882996,663.7417588779348,11067090,0.00756762263448,-0.3620100721110184,0.2801888458348306,0,0.007567622634480076,0.007539131826484314,9938012.0,1.1136120584277822,0.019168666358090874,13.979199638113187,0.020900214250919737,659.8256958007812,669.2640380859375,-0.014102569013194694,45.61626934952465,-15.628347697374124,-17.779686195057426,2.1513384976833017,669.2640380859375,707.477048253133,631.051027918742,0.4946396794317229,-0.00013405620913074892,0.01650056193737494,0.008427395819388034,0,0.3947555416426783,0.0,0,0,0,0,0,0.0,0,0,0,0.07259060157055304,0.0,0.01814765039263826,0
2024-02-21,661.4573974609375,671.4650902962242,659.1087529992976,671.4650902962242,8549440,-0.011059167715319,-0.4559178220980852,-0.5400182470487694,0,-0.011059167715319007,-0.011120774948168644,10375648.0,0.8239909449511009,0.0179146063951815,13.823799659201411,0.02089900228233184,660.6623046875,667.3757293701171,-0.010059437865613505,47.49491197879343,-14.662615619466237,-17.15627207993919,2.493656460472952,667.3757293701171,702.9999906962295,631.7514680440048,0.41693397015306605,0.0039032714678671337,0.018402054664488077,0.009112654056118417,0,0.3875387237210734,0.0,0,0,0,0,0,0.0,0,0,0,0.05117769524569168,0.0,0.01279442381142292,0
2024-02-22,660.0877685546875,663.2423713736378,648.8192001458722,661.6798878153451,10223740,-0.0020706230083863,-0.3934668277965159,-0.1442190790290877,0,-0.002070623008386341,-0.0020727697120623487,10658678.0,0.9591940013573916,0.017914760888231247,13.676530675127188,0.02071926087203978,661.7609741210938,665.4950805664063,-0.0056110203581585605,41.303363717038295,-13.84815073477239,-16.494647810905832,2.6464970761334428,665.4950805664063,698.2330803778001,632.7570807550125,0.4174153576444694,0.00033636384635143176,0.021797808114413553,0.001986129168716774,0,0.3894894534707852,0.0,0,0,0,0,0,0.0,0,0,0,0.056965674636255195,0.0,0.014241418659063799,0
2024-02-23,662.3523559570312,664.4439364604978,655.8998002267024,659.9938730501269,12803110,0.0034307368053527,-0.2972569363961463,0.0980263242312917,0,0.0034307368053527743,0.003424865253173432,11160438.0,1.14718705484498,0.01789855613846421,12.203066454883404,0.018423828865606166,663.3165283203125,663.5783386230469,-0.00039454317221632407,55.75086766032217,-12.871572690625499,-15.770032786849766,2.8984600962242677,663.5783386230469,691.8210938890697,635.335583357024,0.47829562564863265,-0.00014224699961668644,0.012945781139314362,0.003935696851680924,0,0.39885637328578394,0.0,0,0,0,0,0,0.0,0,0,0,0.0847581142862294,0.0,0.02118952857155735,0
2024-02-26,656.9529418945312,663.356064133968,655.0690528673524,661.5760509563269,8920560,-0.0081518756805785,-0.4420751338073377,-0.4119993289637291,0,-0.008151875680578513,-0.008185283902793926,10312788.0,0.8649998429134779,0.01744051927100509,11.6365649745742,0.01771293532991342,661.940966796875,660.8667694091797,0.0016254371341074942,52.736656030440585,-12.390485342611669,-15.094123298002149,2.70363795539048,660.8667694091797,678.1530066978889,643.5805321204705,0.3867935384294176,-0.0011720423332422542,0.012526165744114267,0.007051371183150614,0,0.3999679337959071,0.0,0,0,0,0,0,0.0,0,0,0,0.0880562078970475,0.0,0.022014051974261876,0
2024-02-27,648.3494873046875,656.8293420510138,641.9067701918608,655.7415126068917,11503060,-0.0130959982689672,-0.3457484941467018,-0.6297074976244772,0,-0.013095998268967235,-0.01318250696283441,10399982.0,1.1060653758823813,0.013496329740287659,11.726272857346194,0.018086345538876798,657.839990234375,659.5764984130859,-0.002632762360224871,40.44004524363202,-12.55867840939618,-14.587034320280955,2.028355910884775,659.5764984130859,676.5357576935212,642.6172391326506,0.16900054646401214,-0.0018440122730039848,0.022756789942775614,0.01448503024792026,0,0.4228686564045515,0.0,0,0,0,0,0,0.0,0,0,0,0.1560045797857881,0.0,0.039001144946447026,0
