Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label
2018-01-01,136.69216918945312,137.02537405614757,134.61603332114848,134.82108126648697,3079260,,-0.8197430392160989,,0
2018-01-02,138.43508911132812,138.87082573789507,136.8715810535837,137.38420869797912,5659389,0.012750693270946245,-0.5244930371182188,0.6310174680824019,0
2018-01-03,139.35781860351562,140.1780259065581,138.25567237324904,138.92208200713495,9240120,0.006665430694709595,-0.11474188310152263,0.3117898807510439,0
2018-01-04,142.40797424316406,143.45887045480802,139.53727152881095,139.89610154602684,6919578,0.021887222907287063,-0.3802867571633307,1.1103118741742886,0
2018-01-05,142.89495849609375,143.86894790947838,142.51048775574552,142.76680158264435,3344950,0.0034196417406946455,-0.7893395310746898,0.14151861245389918,0
2018-01-08,147.35482788085938,148.96960188931516,143.02311787396798,143.02311787396798,4891781,0.03121082389262564,-0.6123321581894325,1.5994198806903508,0
2018-01-09,155.86444091796875,159.42720957612633,152.07099918871836,153.63452300996138,27639107,0.0577491294957071,1.9906958490230606,2.99159633378487,0
2018-01-10,158.04306030273438,158.81200159316768,156.3513957214413,156.86402324839685,15300218,0.013977655018261759,0.5787288492585101,0.6953828152529472,0
2018-01-11,157.9405517578125,158.91454097690522,155.30052299622,157.88928587382838,4703627,-0.0006486114905995821,-0.633863046332903,-0.07189841719911219,0
2018-01-12,158.40194702148438,159.32467055229716,156.96659583040787,158.40194702148438,5119534,0.0029213223490531792,-0.5862698668358612,0.11537721015265047,0
2018-01-15,156.81280517578125,159.14527052103873,156.09512954806945,158.5301110434827,2643125,-0.0100323378316024,-0.8696509545431849,-0.5641605476310575,0
2018-01-16,149.48223876953125,156.81280853951645,148.96961107529015,156.81280853951645,4069770,-0.04674724361975868,-0.7063967377025036,-2.4901926040981386,0
2018-01-17,149.1490020751953,151.19951241466993,146.76527129023418,150.1998823665151,4360706,-0.002229272835883256,-0.6731042726318234,-0.15481853795335962,0
2018-01-18,145.09922790527344,150.60997430079206,142.5617308119677,150.353660514954,3784420,-0.027152539497918515,-0.7390499841481775,-1.4622714514902455,0
2018-01-19,145.58624267578125,146.56023201555615,143.79204602308675,145.09924018381713,2574759,0.003356425651180883,-0.8774742306830304,0.13820235132577516,0
