Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label,Anomaly
2018-01-01,1189.451416015625,1205.6667379291723,1183.3212907449565,1192.36814386148,287162,-0.001330153799482,-0.6104327272598046,-0.1042747520618598,0,0
2018-01-02,1187.8692626953125,1195.8780123470451,1164.7327809382548,1195.3836435945243,564507,-0.001330153799482,-0.4467020108741104,-0.1042747520618598,0,0
2018-01-03,1194.7906494140625,1199.4871534442314,1182.5797630747272,1182.5797630747272,402883,0.0058267243173253,-0.5421167950062254,0.2069121327177374,0,0
2018-01-04,1199.9814453125,1206.1115703225378,1191.8243598886295,1196.3230436747908,330334,0.0043445233698331,-0.5849461221729879,0.1424648293070133,0,0
2018-01-05,1185.100830078125,1199.9318936633565,1179.7616230483409,1190.4400371079091,267769,-0.0124007044379754,-0.6218813914970102,-0.5856313030274506,0,0
2018-01-08,1211.4012451171875,1214.6641274373462,1176.647215438816,1185.4468834198085,547692,0.0221925547358943,-0.4566287519223552,0.918511757814816,0,0
2018-01-09,1213.2799072265625,1226.034646641206,1202.2060941802654,1211.2035823673205,311141,0.0015508173835443,-0.5962767163412283,0.020992219507821,0,0
2018-01-10,1225.1942138671875,1241.8544181886584,1214.466435110312,1226.5784706380275,1272608,0.0098199158905218,-0.0286743413526608,0.3805393519759426,0,0
2018-01-11,1221.733642578125,1235.5264838537796,1215.1585133828833,1223.0684142023,256722,-0.0028245083513246,-0.6284029917563001,-0.1692505040803297,0,0
2018-01-12,1220.102294921875,1228.7042644441708,1205.2712297485946,1217.136081887219,261753,-0.0013352727627337,-0.6254329391714818,-0.1044973287498476,0,0
2018-01-15,1210.01708984375,1233.9444908267724,1202.3543736547217,1226.0345902445497,230413,-0.0082658684604561,-0.6439345189783204,-0.4058452697992071,0,0
2018-01-16,1168.589111328125,1216.097885377885,1162.0634666496917,1210.511613931409,561337,-0.034237515208132,-0.448573421467208,-1.5351136060903197,0,0
2018-01-17,1187.078369140625,1195.1860900877448,1165.227291754255,1166.7103981926357,316498,0.0158218638469826,-0.5931142095439967,0.6415089335025694,0,0
2018-01-18,1177.8831787109375,1192.2198742462976,1163.3486632336453,1191.1816514638087,204291,-0.0077460685568251,-0.6593556506858583,-0.3832439469766471,0,0
2018-01-19,1196.9658203125,1201.3162902764732,1168.6879465899517,1177.4877361475417,209948,0.0162007930382759,-0.6560160387851791,0.6579850831122255,0,0
2018-01-22,1184.656005859375,1196.9657409742497,1174.7686296400343,1196.9657409742497,281928,-0.0102841820912741,-0.6135226209646225,-0.4936031889689426,0,0
2018-01-23,1178.674072265625,1231.0278007559357,1175.262975813859,1187.375011449257,1176930,-0.005049511051447,-0.0851578816448977,-0.2659954321867959,0,0
