Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label
2018-01-01,415.2442626953125,419.6435701174062,413.8179772340148,416.91154832017594,5431340,,-0.45271301698512445,,0
2018-01-02,413.6974182128906,418.6391475373377,411.005612217559,416.730763707393,6112248,-0.0037251435393266252,-0.32721629453699197,-0.26443694600901835,0
2018-01-03,410.3225708007813,414.46074520687387,409.23780044611135,413.2152835726382,6846552,-0.008157767642563818,-0.19187826754868592,-0.5231441659997143,0
2018-01-04,407.9521789550781,410.202053080989,405.62192240535546,410.202053080989,8947614,-0.0057768985046987575,0.19536405396951936,-0.3841862887980627,0
2018-01-05,406.5862121582031,412.3716384245068,404.1756219675418,407.91203185870853,11025976,-0.00334835029040359,0.578422586195232,-0.24244565334132953,0
2018-01-08,416.2486877441406,417.43387499025016,409.82042260652196,411.7689977562696,5594690,0.02376488748757133,-0.4226063217900284,1.3400008178954084,0
2018-01-09,418.3778991699219,419.8041842858608,413.3759454193335,417.83552632427273,9948236,0.005115238770650565,0.37978659182998686,0.251526212111891,0
2018-01-10,422.7571716308594,424.2637902040271,415.0433041536701,420.567572255285,9468634,0.01046726528725861,0.2913921551666355,0.5638937553955549,0
2018-01-11,432.21875,435.27215379131104,423.9624607140807,423.9624607140807,16775298,0.022380645448641268,1.6380680409394,1.2592104324836801,0
2018-01-12,433.2834777832031,436.2766566883595,430.1095732752301,436.2364899940021,18016528,0.002463400264803628,1.8668365336055097,0.09675338415859976,0
2018-01-15,434.3683166503906,439.1091150656399,427.9199676385062,433.906277009672,10649250,0.0025037623699335487,0.5089890088822981,0.09910909214735254,0
2018-01-16,451.121826171875,455.922947409011,434.4084117682807,434.4084117682807,22646966,0.03856982399332942,2.720262829814815,2.2040812985177665,0
2018-01-17,462.87347412109375,466.77062427818566,451.18212173698186,451.9253772223112,26154088,0.026049832367768033,3.36665311488378,1.4733601382483237,0
2018-01-18,463.1145629882813,468.01612612466954,454.8382125977465,460.02099165745165,13204970,0.0005208526318025708,0.9800283908474698,-0.016622143774434703,0
2018-01-19,459.3981323242188,461.1860158551698,456.40500293472655,460.0208876410756,5988278,-0.00802486244457945,-0.35006494469515576,-0.5153872406453315,0
2018-01-22,462.02978515625,464.8220325012829,454.79801460597827,454.8582891692804,9650214,0.005728479605950909,0.32485878334861007,0.28731761422276714,0
2018-01-23,472.9176330566406,477.2968819336037,464.03863521322586,464.03863521322586,15403796,0.02356525109459895,1.3852893897397391,1.3283491697899135,0
2018-01-24,476.41302490234375,490.5752431822333,469.0607047310943,471.993609268903,20604718,0.007391121838936643,2.343860393030031,0.38435664571220207,0
