Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label
2018-01-01,89.04582977294922,91.08361509437898,88.48275286973228,88.91175991064418,7745247,,0.29481463535336005,,0
2018-01-02,87.89286804199219,89.76977847547234,86.95441657944839,89.0726392418379,4977129,-0.012947958752216437,-0.06485309354924054,-0.4639642067990378,0
2018-01-03,94.48886108398438,96.66070880835596,87.89287298831341,87.89287298831341,39032205,0.07504582782349134,4.359998680300523,2.2200824315343595,0
2018-01-04,98.29630279541016,99.31519926648079,93.38953027105875,94.38161426986909,22778210,0.04029513815434416,2.2480809559678803,1.1600931366539513,0
2018-01-05,103.57845306396484,104.19514740829146,97.8136666540402,99.10068779334148,21144683,0.05373701877219883,2.0358331593815073,1.5701065692977492,0
2018-01-08,105.34810638427734,107.78808631169653,103.1226337346631,103.2835085617221,15147523,0.01708514915954229,1.2566088210167699,0.4521261839685534,0
2018-01-09,105.0531768798828,106.68876789166919,104.08791276120017,106.17932335727524,8653790,-0.002799571008127444,0.4128636482279396,-0.15441114550884844,0
2018-01-10,106.60831451416016,109.31642664800493,105.10678610231835,105.16041855279232,21411711,0.014803337514061932,2.0705287013755274,0.38252480511332954,0
2018-01-11,108.16346740722656,109.23598876945711,104.8654734161489,106.17930701671614,10238800,0.014587538506293907,0.6188075230872884,0.3759423562394297,0
2018-01-12,107.22501373291016,109.26279902393574,104.16833204217544,108.32434003537378,9577781,-0.008676253607728834,0.5329198541037161,-0.33366573597293214,0
2018-01-15,106.28656005859376,108.4316028467921,105.8039280591867,107.78808850865398,5453962,-0.008752189826284451,-0.002897121233098772,-0.33598199442791515,0
2018-01-16,104.35603332519533,106.76920085985816,100.92396932753579,106.55469357508242,13454300,-0.018163413439424292,1.03660459036777,-0.6230495714064173,0
2018-01-17,109.69181823730467,110.3085126329628,100.76309942399011,104.14153113441394,17383941,0.051130583849253064,1.5471915862518126,1.4906033092925857,0
2018-01-18,104.70458984375,111.27375729780921,101.19208887029738,110.46937572882405,24303136,-0.045465819362802584,2.446217983061569,-1.455846223179189,0
2018-01-19,107.09095001220705,107.78808929890222,101.11166365663816,104.70460246939928,25753085,0.022791361601417925,2.634613081772894,0.6261809771334685,0
2018-01-22,106.66194152832033,108.51203960802314,105.10678814418608,106.1793095318218,10534230,-0.004006019965625662,0.6571934001162645,-0.1912110764438342,0
2018-01-23,109.61136627197266,110.06719330660503,105.1604208961316,106.93007405781282,13877472,0.027652081908420945,1.091588269595018,0.7744459911485834,0
2018-01-24,110.20126342773438,111.30059736751286,107.25183878103415,109.55774904630462,14325102,0.005381715198203407,1.149749831164529,0.09514003979504511,0
2018-01-25,114.97395324707033,115.69790496684125,108.21709055158897,109.93311869594025,24286217,0.04330884847310035,2.4440196597584065,1.2520193892309863,0
2018-01-29,114.41089630126952,118.24514757257077,112.93618023086484,115.6174801293115,14632536,-0.004897256551584683,1.1896954146141658,-0.2183961841155551,0
2018-01-30,113.31155395507812,114.51813769354877,111.27376858622056,113.15067912663923,7873404,-0.009608720687727001,0.31146635942472206,-0.36210848436258464,0
2018-01-31,114.33045959472656,117.30669671911693,112.15861169405183,112.58761877947391,14190496,0.008992071894560638,1.1322601741785683,0.20526560810099287,0
2018-02-01,114.75946044921876,116.39505128140894,109.23599358575989,114.22319599026271,9002862,0.0037522883754066427,0.45821934963354755,0.045438148828288,0
2018-02-02,105.75030517578124,114.2231965731642,104.62415881629849,114.2231965731642,12747646,-0.07850468482660822,0.9447874643276452,-2.463620285796446,0
2018-02-05,106.95689392089844,107.7880956159047,98.51081460338112,99.26157136952098,11825552,0.011409789722228947,0.8249777398813916,0.27901249024259306,0
2018-02-06,104.73143005371094,106.28657617462795,97.97455851230124,99.20795492375598,10865044,-0.020807110094589798,0.7001767989703541,-0.7036894142431062,0
2018-02-07,105.5089874267578,108.72654422462422,104.62416080902322,107.01051593466704,7308821,0.007424298251710093,0.23810883442505915,0.1574443045804282,0
2018-02-08,109.6649932861328,110.54981982310116,105.58942271530259,106.31336692202679,8147287,0.039390064872530495,0.3470525868164124,1.132485972625304,0
2018-02-09,112.66806030273438,113.60651192844313,105.99163400782302,107.25184283641285,11122413,0.02738400766383231,0.7336173256097291,0.7662690072612856,0
2018-02-12,116.5022964477539,117.60163028482289,113.25792738698327,113.25792738698327,13340428,0.03403126080911578,1.0218089481207282,0.9690280673387692,0
2018-02-14,117.68206787109376,119.85391556901367,116.23416440021855,117.17262341253847,12691224,0.010126593717995291,0.9374564283674215,0.2398715684171308,0
2018-02-15,115.16165161132812,119.39809716229787,112.96298391351914,118.56689553489015,9129656,-0.021417164954361967,0.4746939760831701,-0.7222977246624066,0
2018-02-16,111.43466186523438,117.14582395311699,109.8258833893016,115.72473279545929,10018309,-0.032363114751709054,0.5901586370161516,-1.0561785689838201,0
2018-02-19,108.80697631835938,111.24695627011334,107.51995516387262,109.93312264418267,8936687,-0.02358050451171867,0.44962108468959294,-0.7882853868878654,0
2018-02-20,106.17930603027344,109.15554283419237,104.57052775607018,108.32434122641354,11610335,-0.02414983282319705,0.7970141163612848,-0.8056514282869002,0
2018-02-21,105.85755157470705,107.51995483268088,104.73141276074557,106.87644801161619,7621480,-0.0030302934497863365,0.2787333137467348,-0.1614487991662441,0
2018-02-22,109.02149200439452,109.63819391194124,103.92703193652751,105.10679578781118,16437924,0.029888660587946703,1.424273493203304,0.8426676431510728,0
2018-02-23,109.58455657958984,110.33532082128106,108.05622313228261,109.66500150493717,9189024,0.005164711698979696,0.4824077923762218,0.08852085069926888,0
2018-02-26,110.2548828125,111.4614665855142,109.1287364560081,109.93312563801757,5353014,0.006116977189420947,-0.01601351941311123,0.11756750374017064,0
2018-02-27,111.03246307373048,112.53398408868624,107.89534366187351,110.46939363167124,10994042,0.007052569839948397,0.716937796042364,0.14610559041901905,0
2018-02-28,109.15555572509766,111.51509847370225,108.59248626598702,109.90632000950764,7114891,-0.016904131428539748,0.21291107816391663,-0.5846380905557741,0
2018-03-01,106.79600524902344,110.84475579735212,106.2865533018865,109.15554015261547,6606714,-0.02161640294348932,0.1468825102088884,-0.7283750180231768,0
2018-03-05,107.73446655273438,108.69973057831568,105.50898628765343,106.71557007382673,7142031,0.008787419543667907,0.21643743873178858,0.19902316217592678,0
2018-03-06,99.85145568847656,109.04829880944285,96.5802740229912,108.59247927505149,14797586,-0.07317074207072993,1.2111407282371307,-2.3009207171097383,0
2018-03-07,92.34381866455078,99.44925067355639,90.73504047256576,98.08179221372608,39901321,-0.07518805782209748,4.472924855367089,-2.362454261370349,0
2018-03-08,90.60098266601562,95.13237279826858,85.80146031886503,93.30908725207152,35549750,-0.018873336881012115,3.9075155560783954,-0.6447041415871021,0
2018-03-09,83.71004486083984,91.43217858745929,82.93246824354202,90.60097703219505,31361197,-0.07605809123040086,3.363287548132862,-2.3889926152208827,0
2018-03-12,87.00804138183594,88.16100010998252,80.4388661376158,84.97025613230016,36867220,0.039397858721479606,4.078697363644875,1.1327237059345026,0
2018-03-13,85.66739654541016,88.21462626533491,84.19268065051021,86.90079270006356,27822361,-0.015408286580574138,2.9034787151717083,-0.5390108083135661,0
