Date,Close,High,Low,Open,Volume,ret,vol_z,ret_z,label
2018-01-01,562.4500732421875,566.7268697923126,557.4770398801876,560.7592297579129,6943234,,-0.519614048536629,,0
2018-01-02,556.4824829101562,565.5333801549897,553.349447329879,563.9420336194077,6292268,-0.010609991207987002,-0.5840833972572802,-0.5347416076661794,0
2018-01-03,557.4273681640625,562.4004019406962,552.7527042728311,558.2727596236988,3990149,0.0016979604622322508,-0.8120770445559672,0.05080241441089433,0
2018-01-04,556.8803100585938,561.9527798956155,554.9905330650504,561.8035646097136,2766664,-0.0009813980021657898,-0.9332466311695323,-0.07666658886980614,0
2018-01-05,560.2122802734375,562.9474489742843,553.6976178726169,558.0241331715638,3249056,0.005983278910495438,-0.8854722496072811,0.2546740794377047,0
2018-01-08,562.400390625,564.9366256588575,559.4165704190553,562.7484786999693,3770339,0.003905859311928106,-0.8338462422441512,0.1558419861796406,0
2018-01-09,562.2511596679688,569.9096434577232,559.9635763816722,560.9581830892773,4607504,-0.00026534646760367764,-0.7509364092855573,-0.04260083148009655,0
2018-01-10,559.7647094726562,563.643700376041,557.4274077141956,563.0966787629952,2411625,-0.004422312257712058,-0.968408426256267,-0.24036618948572325,0
2018-01-11,555.736572265625,560.1128666472915,550.5646045525602,558.9690444980425,2825921,-0.007196125691500077,-0.9273780294343578,-0.3723288359138533,0
2018-01-12,552.1061401367188,560.3614240909386,549.5201870681991,557.1786705947787,6013121,-0.006532649298400028,-0.6117291195950424,-0.34076431192331735,0
2018-01-15,557.52685546875,561.4058464511327,553.3992734808139,553.6976433934624,3943472,0.00981824859018765,-0.816699768001176,0.4371206498304046,0
2018-01-16,560.16259765625,563.8426551923435,552.8024825840629,559.9139459403785,5993564,0.004727560944636444,-0.6136659750574317,0.19493398880161447,0
2018-01-17,582.0439453125,586.1218091469932,557.9744472130913,561.0079859881151,8453944,0.039062493190017866,-0.36999872330339845,1.8283994803301744,0
2018-01-18,581.6460571289062,593.9294877992226,575.4794826938064,592.7856656719925,9466991,-0.000683605055594394,-0.2696701649556359,-0.0624992534468444,0
2018-01-19,587.066650390625,590.7964258060673,578.0654711958867,581.7455284136526,3897048,0.00931940171394885,-0.8212974352295835,0.4133882844344452,0
2018-01-22,608.2518310546875,618.3968334674865,580.0050318200945,592.7359878628679,21790443,0.03608649997400848,0.9508005269548596,1.686818242113858,0
2018-01-23,616.755615234375,624.2151657848922,608.1523033563651,613.0756188609021,14286343,0.013980696391726832,0.2076212522544308,0.6351468115106209,0
2018-01-24,604.6712036132812,618.5459803256355,603.0300781450533,618.5459803256355,6158610,-0.01959351698241374,-0.5973204084242303,-0.96212789868638,0
2018-01-25,612.7771606445312,615.9101960168739,595.3715434781278,606.7100840860606,6749846,0.013405561539580502,-0.5387665056701648,0.6077850876766446,0
2018-01-29,602.2841186523438,617.5513690263582,600.3944022091035,611.2355796004766,7017160,-0.017123748511042258,-0.5122926814091248,-0.8446300238917319,0
2018-01-30,590.5478515625,604.1739783418554,589.2548747234345,602.3339191386574,6447963,-0.019486263586203312,-0.5686639202814293,-0.9570253774317317,0
2018-01-31,590.3986206054688,592.7857014035824,583.9834547842627,586.1218231560026,7108060,-0.00025269917862946745,-0.5032902699180374,-0.041999143672672934,0
2018-02-01,589.6028442382812,606.7100917535098,582.9389671548754,590.3985174633202,7839731,-0.0013478628496309542,-0.43082818611060714,-0.09410095215657642,0
2018-02-02,561.8533325195312,584.6297888533034,558.2727120816902,584.6297888533034,6185174,-0.0470647521292068,-0.5946896046965159,-2.269056780947073,0
2018-02-05,563.1961059570312,565.5831865825533,544.5472282763349,548.1277885086357,9318595,0.0023899002814107284,-0.28436677502858865,0.083721070220812,0
2018-02-06,560.6598510742188,573.937827234892,531.120017722608,540.071478695461,13938327,-0.004503324607514236,0.17315499001590193,-0.24422030740981787,0
2018-02-07,556.333251953125,571.5507835364166,553.0013436791755,564.9366244780067,7679830,-0.007716976902847672,-0.4466642103112272,-0.39710804543367373,0
