Date,Close,High,Low,Open,Volume
,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
2018-01-01,994.74560546875,1006.9318482991259,991.6119758825151,1006.5836335020506,1317415
2018-01-02,997.978759765625,1000.7641747486635,987.3344368171456,995.7901977369902,1072207
2018-01-03,994.894775390625,1001.6594321416054,992.9051847503338,997.381763690989,884021
2018-01-04,995.1932983398438,997.6802867296199,990.9156297354366,995.790151266394,783950
2018-01-05,997.8294067382812,1001.4604338455922,991.4129649534027,997.2822814704979,2147402
2018-01-08,1000.8636474609375,1007.8272153987524,998.476174884183,1003.5993348650791,1780412
2018-01-09,1004.49462890625,1015.3379227699518,990.8161925136172,1004.7433277497524,1242106
2018-01-10,997.0336303710938,1004.1961689687416,994.8947961012617,1002.355761157668,676881
2018-01-11,1012.3535766601562,1015.6861170078074,995.8399363684167,998.4761685007331,2077738
2018-01-12,1018.0237426757812,1020.5605192565667,1010.8114767741054,1017.1781909605104,2320796
2018-01-15,1032.9456787109375,1035.9798529594525,1015.0393632547206,1019.665185701238,3511372
2018-01-16,1027.8724365234375,1038.5664880043248,1022.1523624755209,1038.118878609356,1158187
2018-01-17,1021.7542724609375,1028.7676282027537,1016.4818692867798,1022.6994008977307,1603465
2018-01-18,1041.0533447265625,1045.331013350554,1026.031959070538,1027.6236073602859,3648214
2018-01-19,1055.0302734375,1058.3628136248735,1037.6213545415392,1047.2210326704699,4304314
2018-01-22,1068.509765625,1072.588402671806,1038.566446949191,1055.4779695527698,3189930
2018-01-23,1069.8526611328125,1078.109511501931,1064.6797736423912,1071.344854228317,2458463
2018-01-24,1074.478271484375,1078.3579970522749,1065.3758711152534,1065.6743582493075,1168000
2018-01-25,1086.6646728515625,1092.2852908482967,1044.6345694468807,1070.3997932174566,4061319
2018-01-29,1109.2962646484375,1113.673388452352,1085.3217211268566,1086.3165164716106,2215014
2018-01-30,1082.3870849609375,1112.1811559033201,1078.3083270444397,1107.256967695806,2692935
2018-01-31,1103.1783447265625,1107.4062253086693,1077.5126954655898,1078.3582472950134,3143011
2018-02-01,1115.11572265625,1125.113463813194,1099.3482417253492,1099.3482417253492,3856283
2018-02-02,1080.2979736328125,1109.1968274419517,1072.3396107453366,1109.1968274419517,2281820
2018-02-05,1056.721435546875,1075.4236380284071,1045.3310765548435,1069.4050771596992,2370531
2018-02-06,1028.4195556640625,1043.9383399576463,1012.9007106529848,1030.2599029074545,3334520
2018-02-07,1030.9063720703125,1044.535018499606,1025.6339086410417,1031.602680175325,3536295
2018-02-08,1046.276123046875,1050.5040037437604,1025.2361748212586,1030.9065817933708,1839297
2018-02-09,1026.62890625,1040.0586448492006,1022.6497244428294,1034.5872698643411,1898563
2018-02-12,1037.5218505859375,1040.5560252373464,1027.2755304641926,1032.1002640379988,772861
2018-02-14,1037.0242919921875,1046.8727895600155,1031.4037958031226,1044.5350449369125,1187333
2018-02-15,1036.7259521484375,1042.0480827470722,1027.6235508140578,1038.0689015241717,908706
2018-02-16,1044.7340087890625,1056.4726422772449,1035.4326967245586,1037.571530974733,1655606
2018-02-19,1050.702880859375,1053.4883566274752,1041.1032021419692,1053.4883566274752,1188168
2018-02-20,1040.35693359375,1059.8548964423342,1036.2781758714962,1050.7027071707757,835351
2018-02-21,1049.558837890625,1055.2789109095063,1037.123896545231,1042.246995231554,3572028
2018-02-22,1066.9180908203125,1071.8920679336939,1045.1818351218333,1047.0221823667869,5142330
2018-02-23,1075.224365234375,1077.6616863299143,1066.8680612860244,1066.9178496198977,2272854
2018-02-26,1099.398193359375,1103.8249844473005,1075.373859446446,1075.373859446446,1817998
2018-02-27,1087.3609619140625,1099.2487161985136,1082.4366527226027,1099.2487161985136,1034120
2018-02-28,1084.8741455078125,1089.499846856679,1078.9053732538096,1084.3269594772025,886902
2018-03-01,1089.9971923828125,1098.005343347697,1080.3477262746082,1082.4367721765418,1480594
2018-03-05,1094.27490234375,1098.1048402149568,1075.1748798950152,1084.3269486860795,2409121
2018-03-06,1076.8162841796875,1100.193977209122,1069.703593874044,1099.2489701074605,2404151
2018-03-07,1079.452392578125,1091.8873342524537,1067.713880498545,1076.5674618226853,2965912
2018-03-08,1076.6671142578125,1087.4108317593684,1068.7087510262957,1083.0337076950373,1751666
2018-03-09,1076.8162841796875,1086.217174024859,1071.0465434419282,1079.3530611462397,1644991
2018-03-12,1094.8717041015625,1099.2488277933455,1077.8607284290406,1081.8399097061206,1255474
2018-03-13,1078.2587890625,1102.7307323126156,1073.3344788312338,1094.2251828263306,1380164
2018-03-14,1076.119873046875,1079.402746285581,1064.4310276497863,1074.3789811792235,1209100
2018-03-15,1079.9996337890625,1086.2667718522773,1073.0360660955016,1079.3529925019493,1368171
2018-03-16,1055.2291259765625,1076.3685263319733,1050.9017906613908,1076.0203722601732,2724910
2018-03-19,1043.5404052734375,1060.0539851118344,1039.8099224137852,1059.1586449385202,1880023
2018-03-20,1039.859619140625,1045.9775133434362,1033.1944174909684,1042.4460627417698,987156
2018-03-21,1045.62939453125,1056.4229000646112,1040.108353060167,1049.3102102802877,1741161
2018-03-22,1047.569091796875,1053.9854720048,1042.6447828939724,1045.6291683739294,1765315
2018-03-23,1033.3934326171875,1041.3517952205236,1023.0475369458553,1035.482478513568,1961492
2018-03-26,1033.9404296875,1035.4824109152232,1023.4950794525146,1034.5870708938023,7817249
2018-03-27,1044.3857421875,1052.4933475544253,1037.5714191864513,1037.5714191864513,2148618
2018-03-28,1042.3465576171875,1051.4986257479106,1035.1839586394726,1038.6160752647233,5927388
2018-04-02,1090.8428955078125,1094.7225002457817,1043.5901161276142,1043.5901161276142,2666027
2018-04-03,1097.5577392578125,1099.3482979958753,1081.8399244255017,1088.8034917551372,1345130
2018-04-04,1072.6878662109375,1106.0135101790704,1069.4049930072495,1103.128579399311,1305078
2018-04-05,1112.4796142578125,1115.165512949626,1078.8554850971182,1086.216994482977,1987694
2018-04-06,1113.3748779296875,1117.1551487344802,1096.2644469326779,1110.1915814672127,1293385
2018-04-09,1112.4298095703125,1131.579618498753,1109.1967249460304,1114.0712460511727,1851094
2018-04-10,1107.853759765625,1128.9931589295643,1104.6206751876107,1114.1706853464439,1198503
2018-04-11,1120.239013671875,1123.1239444592532,1104.222832905023,1104.222832905023,883246
2018-04-12,1128.6949462890625,1131.4306339050365,1107.7047855953156,1117.7521958251664,1344409
2018-04-13,1145.10888671875,1151.0279918275728,1131.181752017959,1132.9724321963376,2952078
2018-04-16,1165.9996337890625,1168.88456466118,1139.0407034357884,1141.5276918712375,1625382
2018-04-17,1158.78759765625,1171.371785927955,1154.5597164756184,1169.879592570085,912582
2018-04-18,1147.9439697265625,1161.4234944026111,1145.1586157915474,1161.4234944026111,889610
2018-04-19,1147.894287109375,1159.5333432021885,1145.1088117775203,1153.9625139734485,660729
2018-04-20,1146.849853515625,1157.9418465214487,1139.0905222504416,1144.8602627140417,1218056
2018-04-23,1162.9156494140625,1171.0232550036433,1147.247624197406,1152.6692097460082,1354154
2018-04-24,1159.931396484375,1166.34777801958,1147.6456980041482,1166.34777801958,992352
2018-04-25,1161.7718505859375,1164.4080828349288,1144.6614172934153,1157.9419123621162,1251769
2018-04-26,1179.52880859375,1186.5421644487008,1155.0072001423543,1162.9157746724218,3196902
2018-04-27,1182.5631103515625,1200.7181276082742,1172.316668476517,1183.8066046842139,1816266
2018-04-30,1204.796630859375,1212.4566279583507,1187.1888016395508,1192.7098430020476,3430681
2018-05-02,1250.3084716796875,1281.6943125500925,1216.8335849275782,1225.587832303738,8891427
2018-05-03,1227.1297607421875,1256.6253435145932,1219.469764259386,1248.4680708289816,2977641
2018-05-04,1227.0302734375,1233.794930378007,1207.781007740368,1233.7451420366144,1914559
2018-05-07,1238.5699462890625,1242.2008520137872,1223.0013754382824,1228.572204873792,2305468
2018-05-08,1235.3865966796875,1241.0072147650183,1219.4202039719557,1241.0072147650183,2674288
2018-05-09,1244.638427734375,1248.7668533915594,1226.4834096606712,1235.2375372954853,1671216
2018-05-10,1241.007080078125,1253.4420207602705,1236.431046194089,1247.9706468601266,984467
2018-05-11,1260.7041015625,1265.777533181954,1241.5542925038487,1243.49409471762,1416236
2018-05-14,1264.9818115234375,1281.4457240347256,1249.7117263580203,1261.4005723557968,1674393
2018-05-15,1277.1678466796875,1297.6606043702725,1252.6959080225827,1267.3691378366252,3979395
2018-05-16,1274.730712890625,1286.3201023424645,1258.416045796467,1265.379612848305,1381194
2018-05-17,1264.086181640625,1289.2545481688298,1258.4158977110878,1278.3118012322118,2201571
2018-05-18,1287.6630859375,1290.2993178213537,1260.4056698943061,1261.4004652138753,3368549
2018-05-21,1270.0054931640625,1293.1841516897798,1262.9424705478134,1293.1841516897798,1998879
2018-05-22,1256.1280517578125,1277.565940327172,1252.0992034131748,1270.1547634735314,1357645
2018-05-23,1248.8162841796875,1258.3662949914935,1235.5357909074123,1253.4421067176645,1512791
2018-05-24,1268.8116455078125,1272.8904034780405,1239.664215419567,1243.991550785444,1572433
2018-05-25,1289.1055908203125,1300.048340186505,1265.8771425890739,1271.2987289283296,1065643
2018-05-28,1290.3988037109375,1302.8834124070336,1283.0870822254583,1293.2339461520444,1527809
2018-05-29,1277.56591796875,1294.1292847001139,1271.796056411135,1290.349013826507,1094590
2018-05-30,1296.4671630859375,1301.5903839122739,1263.6887017626143,1270.2045390633025,2044432
2018-05-31,1327.65380859375,1392.7134467503695,1294.6763194783443,1300.098026828465,6684898
2018-06-01,1311.1402587890625,1327.0569842371847,1300.3467536315502,1310.145463448555,2332688
2018-06-04,1297.1632080078125,1327.05685362178,1286.2702486753833,1327.05685362178,1462047
2018-06-05,1297.9095458984375,1305.8182424093548,1290.448580190962,1297.16344932769,2085438
2018-06-06,1308.85205078125,1314.0747257995786,1293.2338140623299,1300.1973807534346,1030269
2018-06-07,1303.6295166015625,1327.7533038162653,1299.7001235467676,1317.109042155316,2049203
2018-06-08,1311.488525390625,1318.0541509142786,1294.4775478954803,1301.1924170200102,1848047
2018-06-11,1316.46240234375,1322.9285721197728,1312.1350668575612,1317.1090436083482,1311222
2018-06-12,1322.381591796875,1325.714132145247,1313.2294011312858,1322.0831045988173,977752
2018-06-13,1318.7503662109375,1324.6693494586582,1305.8180277769532,1324.4704389798153,1495398
2018-06-14,1325.714111328125,1331.0860307639023,1312.63252755845,1318.0541139031322,1584229
2018-06-15,1333.0257568359375,1337.502335870088,1315.4675947816627,1325.6642470261165,1658235
2018-06-18,1308.4542236328125,1334.020412646458,1304.9226519679278,1333.025617409585,1803688
2018-06-19,1296.4671630859375,1315.2688212745848,1293.4329884061194,1308.4544967665406,1616945
2018-06-20,1317.7059326171875,1321.486203625301,1292.2889835856042,1302.1871490167423,1125338
2018-06-21,1307.111328125,1325.0674331314422,1304.2761856068728,1325.0674331314422,915466
2018-06-22,1314.5223388671875,1317.1087819768277,1301.6396687806857,1311.3887098496625,1267210
2018-06-25,1321.088134765625,1328.0517017410464,1308.1557960969856,1314.1245677902039,1051297
2018-06-26,1322.9285888671875,1335.114832060885,1313.2791224224968,1315.1194695565896,1637022
2018-06-27,1317.307861328125,1332.8267648455871,1313.2292249667287,1325.067313086856,1308470
2018-06-28,1332.13037109375,1342.8742089815414,1305.2708978092453,1312.1350097133914,4308361
2018-06-29,1335.96044921875,1352.921759557789,1328.3503614692268,1329.0466696832398,2305393
2018-07-02,1330.9864501953125,1347.3509073044106,1325.0674661689272,1341.8297442880462,1301687
2018-07-03,1346.1072998046875,1349.937237466289,1320.6902310263768,1330.0413312398146,1487237
2018-07-04,1358.144287109375,1362.770109554259,1339.342631599991,1348.047090499245,1347778
2018-07-05,1357.895751953125,1370.3804830817076,1356.4035588191107,1365.8541153345352,1814111
2018-07-06,1364.063232421875,1369.6341831095076,1351.1308938476727,1351.1308938476727,1042184
2018-07-09,1377.8909912109375,1380.527223129923,1360.3826176401872,1367.7441273900984,1875664
2018-07-10,1365.00830078125,1381.3726337605422,1359.0891962946173,1378.9354340180823,1476023
2018-07-11,1380.435791015625,1383.3221947338043,1360.5795398196815,1365.4067362723893,1447218
2018-07-12,1383.272216796875,1393.9219107507772,1375.7078164777802,1388.3482380132496,1599679
2018-07-13,1397.7540283203125,1405.268616098992,1378.7437614493888,1378.7437614493888,1439199
2018-07-16,1401.83447265625,1410.3443619712286,1391.6326168268886,1403.1782289142618,1505129
2018-07-17,1394.021484375,1409.100350496766,1386.6562172052736,1401.8345893367064,1449255
2018-07-18,1391.981201171875,1401.3369531282067,1385.6609292799164,1397.40555447615,1373015
2018-07-19,1341.0714111328125,1401.386754238872,1327.5850056306645,1401.386754238872,6013280
2018-07-20,1327.0377197265625,1360.1315489960432,1324.7484739151507,1333.7062021384688,3305843
2018-07-23,1330.7701416015625,1344.6545721152906,1316.0894199592972,1323.7532057093536,1957666
2018-07-24,1306.0865478515625,1342.6141245575218,1299.019919844043,1335.6968163206682,3125964
2018-07-25,1308.72412109375,1311.3118849544187,1287.9222612000135,1302.8518082772935,3117078
2018-07-26,1305.0911865234375,1316.2883463696824,1288.2705398772418,1305.489332061807,3664497
2018-07-27,1304.9420166015625,1320.7673619674856,1299.5176626964164,1306.8829307626231,1885821
2018-07-30,1299.119384765625,1301.7569623074069,1279.4621483364956,1301.7569623074069,1720338
2018-07-31,1300.7117919921875,1307.430087710876,1281.104370123094,1297.6761905285837,1827739
2018-08-01,1306.5343017578125,1319.871387301036,1298.7211968957054,1298.7211968957054,1684489
2018-08-02,1274.18701171875,1304.8423965601382,1270.7034507820906,1303.4987616411051,2065057
2018-08-03,1303.349609375,1307.8284740120275,1283.2942245342476,1290.9083187165902,2745717
2018-08-06,1276.77490234375,1307.8283113664509,1272.992701855168,1307.7784976112207,1895761
2018-08-07,1277.670654296875,1292.7993356581053,1268.1655817462351,1280.9552034172461,1751392
2018-08-08,1282.2490234375,1293.5953815012545,1276.5260306521839,1281.9503839107865,1517072
2018-08-09,1271.2509765625,1285.9316983509493,1264.1345345826037,1285.9316983509493,1422779
2018-08-10,1279.462158203125,1283.841516221766,1266.0255661099766,1267.0706829826731,1539484
2018-08-13,1281.1044921875,1285.185210861607,1269.011534442245,1269.011534442245,1981311
2018-08-14,1286.9267578125,1292.699563716238,1278.9643339435904,1283.9408488616589,1605329
2018-08-16,1239.550537109375,1266.025575954952,1236.9129595267427,1264.0349697034505,5749494
2018-08-17,1257.316650390625,1267.9663450407456,1239.1523686810433,1246.1194904326637,3253970
2018-08-20,1268.7626953125,1274.2368626584257,1255.525114768111,1257.3167090437464,1054743
2018-08-21,1257.4659423828125,1266.6226821696293,1254.330713364438,1263.28844113296,1143471
2018-08-23,1241.839599609375,1258.0630883506547,1232.1852083687581,1258.0630883506547,3151993
2018-08-24,1248.6077880859375,1258.0133541522866,1236.5148306456563,1243.0341148059913,2214361
2018-08-27,1268.9119873046875,1278.9147108832547,1252.3899796126395,1254.131760093665,2499503
2018-08-28,1279.06396484375,1288.9174896431161,1269.1607477885186,1273.3907858819418,1608796
2018-08-29,1282.5477294921875,1288.9176945212635,1269.0116297410123,1276.1280721993473,1473564
2018-08-30,1272.0472412109375,1275.9786400600738,1257.466025743931,1275.9786400600738,2372843
2018-08-31,1281.2039794921875,1287.9222757528769,1269.5589812391127,1269.5589812391127,1569633
2018-09-03,1263.1390380859375,1288.9174105972731,1259.058320004286,1285.9315015379743,2076747
2018-09-04,1251.6932373046875,1269.3101762416666,1245.2237667254678,1264.0350208629,2001489
2018-09-05,1232.334716796875,1260.0538874141334,1221.8342191363001,1251.096158356687,2262546
2018-09-06,1254.977783203125,1258.6603563094243,1232.3346362326595,1236.1665291128832,2947633
2018-09-07,1239.1025390625,1254.0818992354855,1232.2847371636672,1251.0959899515915,1452290
2018-09-10,1217.60400390625,1235.6687791860907,1209.2932474515508,1235.1711276439296,2437820
2018-09-11,1200.733642578125,1221.8838327210485,1198.0960651550279,1221.2368614290504,2287373
2018-09-12,1224.62109375,1227.9553352037422,1194.363851869901,1200.3356711292506,2105288
2018-09-14,1233.72802734375,1238.8040489413356,1222.7796930561499,1234.1758651476396,1921249
2018-09-17,1224.62109375,1233.0811710340786,1215.9121906634487,1221.8840099227982,1861679
2018-09-18,1209.5919189453125,1228.0547187492898,1204.8144154155123,1222.1824060971906,2270665
2018-09-19,1221.137451171875,1228.204079191982,1211.2839257509254,1211.2839257509254,2077024
2018-09-21,1174.6566162109375,1240.1476057896207,1137.6313911858238,1221.2368477559107,4533128
2018-09-24,1143.3045654296875,1177.393694906901,1138.9253292053609,1174.4575995069154,3457790
2018-09-25,1177.7919921875,1185.5055918222433,1114.8888798939302,1140.617442763325,3776071
2018-09-26,1163.907470703125,1183.0670553989278,1155.8455398837636,1180.528983892388,2446177
2018-09-27,1137.0841064453125,1171.6212008149228,1133.6005452017969,1166.4953649714978,3967316
2018-09-28,1136.2379150390625,1157.5374241858976,1128.0266650394635,1141.6125757018267,3421603
2018-10-01,1116.730224609375,1125.4889416364745,997.4929097464139,1084.8805212337065,10535080
2018-10-03,1093.0916748046875,1133.2024399931654,1080.9987173399159,1111.6541026871514,2961974
2018-10-04,1069.453125,1089.4089997097635,1051.6371761426751,1079.9038070032573,3439111
2018-10-05,1047.2579345703125,1083.8353256380415,1035.5631224602223,1065.6710429989653,3767039
2018-10-08,1099.1131591796875,1111.5544467666307,1039.245659011927,1045.117971052354,4067810
2018-10-09,1103.2435302734375,1121.2087975096313,1080.40137567395,1100.8050865917905,3114848
2018-10-10,1132.4061279296875,1141.2145362667948,1107.0258982990947,1108.2700272025552,3385261
2018-10-11,1110.3104248046875,1114.739475012874,1089.8568974456223,1094.8334129590726,2283217
2018-10-12,1161.66796875,1167.639786996758,1116.730012143755,1116.730012143755,6276615
2018-10-15,1164.952392578125,1178.239785336977,1152.0632668309358,1164.5045548096716,3181839
2018-10-16,1170.2275390625,1176.1495435000124,1157.2885996554726,1165.9975011794334,3685402
2018-10-17,1170.4764404296875,1183.0670488884634,1166.7440538211745,1179.4341682901188,4792844
2018-10-19,1193.318603515625,1200.3355389715814,1155.148753918201,1159.528111858949,3566784
2018-10-22,1158.5328369140625,1213.4735207874903,1152.0633666048345,1199.5392770445378,4342603
2018-10-23,1168.93359375,1174.2585621524368,1138.1788273530472,1144.5984832909853,2237537
2018-10-24,1171.5711669921875,1189.43692919771,1148.5298776529535,1179.4340851928634,4309834
2018-10-25,1180.23046875,1188.5909176219793,1159.5281155980488,1167.49054042619,3613893
2018-10-26,1153.158203125,1187.3966557200943,1146.8878661899555,1179.4342305350474,1842212
2018-10-29,1132.7545166015625,1147.4850521569747,1093.2907215028338,1146.688761019991,3711300
2018-10-30,1118.5218505859375,1140.6175343275218,1110.0617728880459,1134.6457147760686,1950633
2018-10-31,1113.8934326171875,1129.668961659026,1101.8004762612704,1123.7966493651081,2764840
2018-11-01,1104.338623046875,1121.457788075693,1095.9282388025783,1118.422064967362,2669317
2018-11-02,1127.87744140625,1140.617369878018,1107.2747155229451,1112.9977084346367,3900710
2018-11-05,1124.14501953125,1129.6690002457726,1110.2605901093916,1129.6690002457726,1403820
2018-11-06,1120.0145263671875,1134.6454320234468,1115.883994574028,1123.1496336528505,2106333
2018-11-07,1128.972412109375,1133.9489278614274,1127.0314980678945,1128.6737725654652,163566
